conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
top25_dial52,1,0.9975671417492393,100,97
top25_dial52,2,0.9908232608944108,100,89
hobby_level3_dial36,1,0.8007542548757227,100,38
hobby_level3_dial36,2,0.7933452859305968,100,38
hobby_level3_dial36,3,0.8976624705645939,100,51
food_level3_dial3,1,0.8458290343062815,100,24
food_level3_dial3,2,0.8223609298527815,100,34
food_level3_dial3,3,0.8606142144635931,100,43
food_level3_dial3,4,0.8457078401324295,100,38
food_level3_dial3,5,0.7521303111205505,100,23
food_level3_dial3,6,0.7932686826289368,100,28
hobby_level2_dial22,1,0.9630666334894443,100,67
hobby_level2_dial22,2,0.9675389394256333,100,76
hobby_level2_dial22,3,0.9292322566403836,100,54
hobby_level2_dial22,4,0.9658899449337864,100,79
hobby_level2_dial22,5,0.8801175965761682,100,55
hobby_level2_dial22,6,0.9649904988773749,100,72
food_level2_dial5,1,0.686214941073379,100,29
food_level2_dial5,2,0.9027598088045361,100,45
food_level2_dial5,3,0.8657235887410135,100,40
food_level1_dial13,1,0.5142727245481221,100,16
food_level1_dial13,2,0.7071635758366169,100,27
food_level1_dial13,3,0.9454961200161297,100,74
hobby_level3_dial37,1,0.8580970832891566,100,52
hobby_level3_dial37,2,0.9665972598663947,100,67
hobby_level3_dial37,3,0.9242129211109832,100,68
hobby_level3_dial37,4,0.9057327869595986,100,28
hobby_level3_dial37,5,0.9067878137104226,100,55
hobby_level3_dial37,6,0.9321235389415238,100,61
hobby_level3_dial10,1,0.7772353629493618,100,51
hobby_level3_dial10,2,0.8336380844658772,100,51
hobby_level3_dial10,3,0.8928806089839532,100,60
hobby_level3_dial10,4,0.975865317461456,100,82
food_level2_dial13,1,0.8518780958883289,100,34
food_level2_dial13,2,0.5611036819019377,100,21
food_level2_dial13,3,0.6770867371427371,100,23
food_level2_dial13,4,0.6843993079329836,100,23
food_level2_dial13,5,0.9091326731392284,100,50
food_level2_dial13,6,0.7231334864014761,100,15
food_level3_dial30,1,0.8782346223718888,100,53
food_level3_dial30,2,0.9743032734266834,100,75
food_level3_dial30,3,0.9520744130359757,100,69
food_level3_dial30,4,0.9007718857026842,100,57
food_level3_dial30,5,0.7782699644499939,100,40
food_level3_dial30,6,0.8579582945913479,100,34
food_level3_dial30,7,0.9236915458682194,100,61
food_level1_dial14,1,0.6246767281312443,100,27
food_level1_dial14,2,0.7474360904803139,100,32
food_level1_dial14,3,0.42178872538387496,100,15
food_level1_dial14,4,0.922249534196036,100,60
food_level1_dial14,5,0.9103272573497457,100,48
food_level1_dial14,6,0.9332363847736862,100,57
hobby_level1_dial19,1,0.9323965248631636,100,69
hobby_level1_dial19,2,0.7350684470365211,100,30
hobby_level1_dial19,3,0.7163783898288762,100,20
hobby_level1_dial19,4,0.7420987255235117,100,30
hobby_level1_dial19,5,0.9304549271022106,100,61
hobby_level1_dial19,6,0.894297103105636,100,42
top25_dial53,1,0.5812587221611516,100,30
top25_dial53,2,0.8145415615323796,100,59
top25_dial53,3,0.8676572196481604,100,54
top25_dial53,4,0.5907754040501126,100,34
top25_dial53,5,0.9715397637661454,100,73
top25_dial53,6,0.9749299725569036,100,75
food_level3_dial31,1,0.9707400008907299,100,76
food_level3_dial31,2,0.9110883508747215,100,45
food_level3_dial31,3,0.9078333500179944,100,48
food_level3_dial31,4,0.9711503409617528,100,66
food_level3_dial31,5,0.9010241201357874,100,44
food_level3_dial31,6,0.8216952498894566,100,33
hobby_level1_dial2,1,0.8258792490840624,100,31
hobby_level1_dial2,2,0.929954118796166,100,48
hobby_level1_dial2,3,0.8132216215124181,100,37
hobby_level1_dial2,4,0.8416766004481022,100,35
hobby_level1_dial2,5,0.883886956829124,100,45
hobby_level1_dial2,6,0.8172610014099049,100,50
food_level2_dial14,1,0.9586844141951366,100,69
food_level2_dial14,2,0.9626806492479583,100,66
food_level2_dial14,3,0.9149552611155823,100,51
food_level2_dial14,4,0.924679231262545,100,65
food_level2_dial14,5,0.8833159401452889,100,46
food_level2_dial14,6,0.9587770058311799,100,64
hobby_level3_dial38,1,0.5773162967462321,100,34
hobby_level3_dial38,2,0.8282657159267961,100,53
hobby_level3_dial38,3,0.724114069949835,100,33
hobby_level3_dial38,4,0.7257368174621991,100,33
hobby_level3_dial38,5,0.839509634462802,100,42
hobby_level3_dial38,6,0.8905900224079821,100,35
hobby_level2_dial23,1,0.840802012868161,100,27
hobby_level2_dial23,2,0.8134044916778155,100,42
hobby_level2_dial23,3,0.7053019311631177,100,35
hobby_level2_dial23,4,0.8217194625918419,100,22
hobby_level2_dial23,5,0.8406086963980749,100,35
hobby_level2_dial23,6,0.7759666191556883,100,35
hobby_level3_dial11,1,0.8686339258389647,100,46
hobby_level3_dial11,2,0.935455945181306,100,55
hobby_level3_dial11,3,0.848046012246645,100,26
hobby_level3_dial11,4,0.8160327686290794,100,18
hobby_level3_dial11,5,0.9440261152944084,100,51
hobby_level3_dial11,6,0.9274346673110969,100,57
hobby_level3_dial11,7,0.9317428937944776,100,54
food_level1_dial15,1,0.6880436214801493,100,37
food_level1_dial15,2,0.662838937374528,100,39
food_level1_dial15,3,0.6637427333108178,100,27
food_level1_dial15,4,0.6899489119607696,100,32
food_level1_dial15,5,0.7140804441885569,100,32
food_level1_dial15,6,0.867965732047961,100,64
food_level3_dial32,1,0.717750850115796,100,32
food_level3_dial32,2,0.6650236350979568,100,17
food_level3_dial32,3,0.6212100590111368,100,18
food_level3_dial32,4,0.9484370610501707,100,5
food_level3_dial32,5,0.8489509429987063,100,35
food_level3_dial32,6,0.8584844064967572,100,33
top25_dial25,1,0.9348762961197113,100,52
top25_dial25,2,0.7756948624756477,100,18
top25_dial25,3,0.8799126568126225,100,24
top25_dial25,4,0.8900151326590944,100,38
top25_dial25,5,0.8236928263591966,100,30
top25_dial25,6,0.7359882769831727,100,19
hobby_level3_dial4,1,0.9314523121763075,100,59
hobby_level3_dial4,2,0.9420747375250703,100,80
hobby_level3_dial4,3,0.897315467409033,100,33
hobby_level1_dial20,1,0.8144753010823205,100,20
hobby_level1_dial20,2,0.8515208351200911,100,33
hobby_level1_dial20,3,0.967799218317362,100,62
hobby_level1_dial20,4,0.8913080732495592,100,63
hobby_level1_dial20,5,0.8794050101522658,100,49
hobby_level1_dial20,6,0.9455559497546451,100,63
food_level2_dial15,1,0.8811723212157166,100,33
food_level2_dial15,2,0.8901234062891563,100,39
food_level2_dial15,3,0.8845743740170898,100,49
food_level2_dial15,4,0.9162649857809415,100,49
food_level2_dial15,5,0.9202366348486024,100,63
food_level2_dial15,6,0.7866663560562273,100,33
food_level3_dial33,1,0.8908963039679124,100,30
