conv_id,turn_id,score_mean,score_std,score_min,score_max
hobby_level2_dial23,4,74.82187692999999,1.483311707667214,73.0965,79.94721
hobby_level2_dial23,5,73.96517366,1.1328187589965772,72.78997,78.60826
hobby_level2_dial23,6,78.18698962,1.3968140363830535,76.469315,82.57829
hobby_level3_dial11,1,69.22286735,1.0674271696390385,68.17323,73.6012
hobby_level3_dial11,2,78.56941401,0.574064444677834,77.856865,80.55576
hobby_level3_dial11,3,75.17887986000001,1.9005932208680374,73.49824,83.808014
hobby_level3_dial11,4,75.18082269,1.0982558280760253,73.88706,78.04627
hobby_level3_dial11,5,73.52385407,1.3077831849053823,72.43262,78.38592
hobby_level3_dial11,6,70.89920394,0.8675623093930582,70.04285,75.13957
hobby_level3_dial11,7,70.45435051,0.7733113691626876,69.66771,73.506195
food_level1_dial15,1,80.38991116,1.659749332604648,78.40137,86.41888
food_level1_dial15,2,75.82500942,1.2737645681590313,74.33929,80.887344
food_level1_dial15,3,77.07467554,1.359976791027188,75.51755,81.53826
food_level1_dial15,4,77.26282196999999,1.320548149391384,75.92449,81.583916
