conv_id,turn_id,num_unique_titles,num_retrieved_documents
hobby_level2_dial1,1,26,100
hobby_level2_dial1,2,17,100
hobby_level2_dial1,3,16,100
hobby_level2_dial1,4,29,100
hobby_level2_dial1,5,58,100
hobby_level2_dial1,6,44,100
food_level1_dial9,1,37,100
food_level1_dial9,2,29,100
food_level1_dial9,3,41,100
food_level1_dial9,4,68,100
food_level1_dial9,5,47,100
food_level1_dial9,6,35,100
top25_dial6,1,16,100
top25_dial6,2,11,100
top25_dial6,3,14,100
top25_dial6,4,43,100
top25_dial6,5,48,100
top25_dial6,6,50,100
food_level3_dial15,1,19,100
food_level3_dial15,2,31,100
food_level3_dial15,3,53,100
food_level3_dial15,4,18,100
food_level3_dial15,5,22,100
food_level3_dial15,6,44,100
top25_dial36,1,48,100
top25_dial36,2,46,100
top25_dial36,3,29,100
top25_dial36,4,92,100
top25_dial36,5,51,100
top25_dial36,6,57,100
food_level2_dial1,1,39,100
food_level2_dial1,2,42,100
food_level2_dial1,3,43,100
food_level2_dial1,4,50,100
food_level2_dial1,5,60,100
food_level2_dial1,6,64,100
food_level3_dial16,1,35,100
food_level3_dial16,2,38,100
food_level3_dial16,3,41,100
food_level3_dial16,4,46,100
food_level3_dial16,5,54,100
food_level3_dial16,6,70,100
top25_dial12,1,14,100
top25_dial12,2,6,100
top25_dial12,3,40,100
hobby_level1_dial1,1,20,100
hobby_level1_dial1,2,24,100
hobby_level1_dial1,3,21,100
hobby_level1_dial1,4,32,100
hobby_level1_dial1,5,29,100
hobby_level1_dial1,6,38,100
hobby_level1_dial1,7,88,100
hobby_level2_dial10,1,18,100
hobby_level2_dial10,2,43,100
hobby_level2_dial10,3,62,100
hobby_level2_dial10,4,95,100
hobby_level2_dial10,5,89,100
hobby_level2_dial10,6,58,100
hobby_level3_dial27,1,45,100
hobby_level3_dial27,2,64,100
hobby_level3_dial27,3,23,100
hobby_level3_dial27,4,21,100
hobby_level3_dial27,5,32,100
hobby_level3_dial27,6,32,100
hobby_level3_dial27,7,23,100
food_level2_dial25,1,57,100
food_level2_dial25,2,55,100
food_level2_dial25,3,51,100
food_level2_dial25,4,59,100
food_level2_dial25,5,56,100
food_level2_dial25,6,45,100
food_level2_dial25,7,51,100
hobby_level2_dial34,1,68,100
hobby_level2_dial34,2,25,100
hobby_level2_dial34,3,74,100
hobby_level2_dial34,4,54,100
hobby_level2_dial34,5,38,100
hobby_level2_dial34,6,56,100
hobby_level2_dial34,7,54,100
hobby_level1_dial10,1,25,100
hobby_level1_dial10,2,27,100
hobby_level1_dial10,3,28,100
hobby_level1_dial10,4,56,100
hobby_level1_dial10,5,44,100
hobby_level3_dial28,1,76,100
hobby_level3_dial28,2,41,100
hobby_level3_dial28,3,62,100
food_level3_dial18,1,30,100
food_level3_dial18,2,39,100
food_level3_dial18,3,21,100
food_level3_dial18,4,52,100
food_level3_dial18,5,39,100
food_level3_dial18,6,18,100
food_level2_dial26,1,50,100
food_level2_dial26,2,69,100
food_level2_dial26,3,58,100
food_level2_dial26,4,45,100
food_level2_dial26,5,59,100
food_level2_dial26,6,82,100
hobby_level3_dial29,1,20,100
hobby_level3_dial29,2,48,100
hobby_level3_dial29,3,51,100
hobby_level3_dial29,4,25,100
hobby_level3_dial29,5,33,100
hobby_level3_dial29,6,34,100
hobby_level3_dial29,7,30,100
top25_dial13,1,31,100
top25_dial13,2,18,100
top25_dial13,3,20,100
top25_dial13,4,87,100
top25_dial13,5,36,100
top25_dial13,6,26,100
top25_dial37,1,59,100
top25_dial37,2,32,100
top25_dial37,3,62,100
top25_dial37,4,38,100
top25_dial37,5,3,100
top25_dial37,6,67,100
food_level2_dial27,1,46,100
food_level2_dial27,2,34,100
food_level2_dial27,3,53,100
food_level2_dial27,4,34,100
food_level2_dial27,5,47,100
food_level2_dial27,6,40,100
food_level2_dial27,7,46,100
food_level3_dial19,1,38,100
food_level3_dial19,2,30,100
food_level3_dial19,3,7,100
food_level3_dial19,4,29,100
food_level3_dial19,5,22,100
food_level3_dial19,6,50,100
top25_dial15,1,69,100
top25_dial15,2,46,100
top25_dial15,3,84,100
top25_dial15,4,86,100
top25_dial15,5,98,100
top25_dial15,6,97,100
top25_dial60,1,44,100
top25_dial60,2,10,100
top25_dial60,3,63,100
top25_dial60,4,68,100
top25_dial60,5,97,100
top25_dial60,6,27,100
top25_dial60,7,60,100
food_level2_dial28,1,21,100
food_level2_dial28,2,20,100
food_level2_dial28,3,32,100
food_level2_dial28,4,19,100
food_level2_dial28,5,45,100
food_level2_dial28,6,43,100
hobby_level1_dial11,1,6,100
hobby_level1_dial11,2,17,100
hobby_level1_dial11,3,18,100
hobby_level1_dial11,4,23,100
hobby_level1_dial11,5,27,100
hobby_level1_dial11,6,29,100
hobby_level2_dial11,1,32,100
hobby_level2_dial11,2,35,100
hobby_level2_dial11,3,30,100
hobby_level2_dial11,4,22,100
hobby_level2_dial11,5,16,100
hobby_level2_dial11,6,17,100
food_level3_dial20,1,61,100
food_level3_dial20,2,38,100
food_level3_dial20,3,18,100
food_level3_dial20,4,23,100
food_level3_dial20,5,40,100
food_level3_dial20,6,29,100
food_level3_dial20,7,41,100
food_level2_dial10,1,7,100
food_level2_dial10,2,12,100
food_level2_dial10,3,14,100
food_level2_dial10,4,22,100
food_level2_dial10,5,10,100
food_level2_dial10,6,19,100
top25_dial61,1,38,100
top25_dial61,2,38,100
top25_dial61,3,17,100
top25_dial61,4,5,100
top25_dial61,5,74,100
top25_dial61,6,38,100
hobby_level1_dial12,1,74,100
hobby_level1_dial12,2,45,100
hobby_level1_dial12,3,35,100
hobby_level1_dial12,4,53,100
hobby_level1_dial12,5,60,100
hobby_level1_dial12,6,30,100
food_level2_dial11,1,77,100
food_level2_dial11,2,31,100
food_level2_dial11,3,48,100
food_level2_dial11,4,29,100
food_level2_dial11,5,35,100
food_level2_dial11,6,36,100
top25_dial38,1,21,100
top25_dial38,2,43,100
top25_dial38,3,92,100
top25_dial38,4,90,100
top25_dial38,5,48,100
top25_dial38,6,24,100
food_level2_dial29,1,17,100
food_level2_dial29,2,38,100
food_level2_dial29,3,34,100
food_level2_dial29,4,42,100
food_level2_dial29,5,68,100
food_level2_dial29,6,36,100
top25_dial16,1,76,100
top25_dial16,2,57,100
top25_dial16,3,47,100
top25_dial16,4,54,100
top25_dial16,5,93,100
top25_dial16,6,93,100
hobby_level1_dial13,1,47,100
hobby_level1_dial13,2,57,100
hobby_level1_dial13,3,35,100
hobby_level1_dial13,4,29,100
hobby_level1_dial13,5,42,100
hobby_level1_dial13,6,31,100
hobby_level2_dial36,1,63,100
hobby_level2_dial36,2,72,100
hobby_level2_dial36,3,43,100
hobby_level2_dial36,4,32,100
hobby_level2_dial36,5,25,100
hobby_level2_dial36,6,40,100
hobby_level2_dial37,1,35,100
hobby_level2_dial37,2,50,100
hobby_level2_dial37,3,40,100
hobby_level2_dial37,4,46,100
hobby_level2_dial37,5,69,100
hobby_level2_dial37,6,73,100
food_level2_dial3,1,30,100
food_level2_dial3,2,43,100
food_level2_dial3,3,39,100
food_level2_dial3,4,29,100
food_level2_dial3,5,37,100
food_level2_dial3,6,32,100
hobby_level2_dial38,1,41,100
hobby_level2_dial38,2,70,100
hobby_level2_dial38,3,63,100
hobby_level2_dial38,4,49,100
hobby_level2_dial38,5,69,100
hobby_level2_dial38,6,51,100
top25_dial4,1,13,100
top25_dial4,2,14,100
top25_dial4,3,17,100
top25_dial4,4,15,100
top25_dial4,5,11,100
top25_dial4,6,31,100
hobby_level1_dial14,1,33,100
hobby_level1_dial14,2,21,100
hobby_level1_dial14,3,34,100
hobby_level1_dial14,4,38,100
hobby_level1_dial14,5,27,100
hobby_level1_dial14,6,27,100
top25_dial62,1,31,100
top25_dial62,2,66,100
top25_dial62,3,88,100
top25_dial62,4,76,100
top25_dial62,5,74,100
top25_dial62,6,15,100
food_level3_dial21,1,24,100
food_level3_dial21,2,21,100
food_level3_dial21,3,35,100
food_level3_dial21,4,89,100
food_level3_dial21,5,23,100
food_level3_dial21,6,34,100
hobby_level3_dial3,1,48,100
hobby_level3_dial3,2,50,100
hobby_level3_dial3,3,59,100
hobby_level3_dial3,4,48,100
hobby_level2_dial4,1,27,100
hobby_level2_dial4,2,18,100
hobby_level2_dial4,3,18,100
hobby_level2_dial4,4,17,100
hobby_level2_dial4,5,24,100
hobby_level2_dial4,6,38,100
top25_dial17,1,35,100
top25_dial17,2,31,100
top25_dial17,3,19,100
top25_dial17,4,43,100
top25_dial17,5,40,100
top25_dial17,6,27,100
hobby_level2_dial5,1,37,100
hobby_level2_dial5,2,46,100
hobby_level2_dial5,3,50,100
hobby_level2_dial5,4,28,100
hobby_level3_dial30,1,27,100
hobby_level3_dial30,2,15,100
hobby_level3_dial30,3,26,100
hobby_level3_dial30,4,69,100
hobby_level3_dial30,5,14,100
hobby_level3_dial30,6,16,100
hobby_level3_dial30,7,58,100
hobby_level3_dial32,1,41,100
hobby_level3_dial32,2,35,100
hobby_level2_dial6,1,23,100
hobby_level2_dial6,2,18,100
hobby_level2_dial6,3,35,100
hobby_level2_dial6,4,29,100
hobby_level2_dial6,5,19,100
hobby_level2_dial6,6,62,100
hobby_level1_dial15,1,22,100
hobby_level1_dial15,2,19,100
hobby_level1_dial15,3,16,100
hobby_level1_dial15,4,16,100
hobby_level1_dial15,5,30,100
hobby_level1_dial15,6,44,100
top25_dial40,1,17,100
top25_dial40,2,13,100
top25_dial40,3,24,100
top25_dial40,4,8,100
top25_dial40,5,51,100
top25_dial40,6,39,100
top25_dial63,1,62,100
top25_dial63,2,38,100
top25_dial63,3,28,100
top25_dial63,4,55,100
top25_dial63,5,30,100
top25_dial63,6,57,100
hobby_level2_dial12,1,87,100
hobby_level2_dial12,2,30,100
hobby_level2_dial12,3,20,100
hobby_level2_dial12,4,30,100
hobby_level2_dial12,5,32,100
hobby_level2_dial12,6,43,100
hobby_level2_dial12,7,21,100
food_level2_dial30,1,24,100
food_level2_dial30,2,30,100
food_level2_dial30,3,30,100
food_level2_dial30,4,25,100
food_level2_dial30,5,29,100
food_level2_dial30,6,46,100
top25_dial18,1,31,100
top25_dial18,2,23,100
top25_dial18,3,11,100
top25_dial18,4,70,100
top25_dial18,5,27,100
top25_dial18,6,28,100
food_level3_dial22,1,45,100
food_level3_dial22,2,86,100
food_level3_dial22,3,81,100
food_level3_dial22,4,54,100
food_level3_dial22,5,59,100
food_level3_dial22,6,70,100
hobby_level2_dial14,1,75,100
hobby_level2_dial14,2,93,100
hobby_level2_dial14,3,88,100
hobby_level2_dial14,4,31,100
hobby_level2_dial14,5,32,100
hobby_level2_dial14,6,57,100
food_level3_dial23,1,33,100
food_level3_dial23,2,30,100
food_level3_dial23,3,28,100
food_level3_dial23,4,20,100
food_level3_dial23,5,24,100
food_level3_dial23,6,44,100
top25_dial64,1,15,100
top25_dial64,2,22,100
hobby_level2_dial15,1,22,100
hobby_level2_dial15,2,24,100
hobby_level2_dial15,3,33,100
hobby_level2_dial15,4,23,100
hobby_level2_dial15,5,54,100
hobby_level2_dial15,6,46,100
top25_dial41,1,49,100
top25_dial41,2,63,100
top25_dial41,3,28,100
top25_dial41,4,31,100
top25_dial41,5,52,100
top25_dial41,6,84,100
hobby_level2_dial7,1,79,100
hobby_level2_dial7,2,33,100
hobby_level2_dial7,3,75,100
hobby_level2_dial7,4,40,100
hobby_level2_dial7,5,57,100
hobby_level2_dial7,6,51,100
top25_dial19,1,63,100
top25_dial19,2,67,100
top25_dial19,3,76,100
top25_dial19,4,77,100
top25_dial19,5,59,100
top25_dial19,6,64,100
hobby_level2_dial16,1,42,100
hobby_level2_dial16,2,87,100
hobby_level2_dial16,3,73,100
food_level2_dial31,1,94,100
food_level2_dial31,2,83,100
food_level2_dial31,3,41,100
food_level2_dial31,4,64,100
food_level2_dial31,5,40,100
food_level2_dial31,6,34,100
top25_dial65,1,27,100
top25_dial65,2,32,100
top25_dial65,3,46,100
top25_dial65,4,78,100
top25_dial65,5,54,100
top25_dial65,6,50,100
food_level3_dial24,1,34,100
food_level3_dial24,2,74,100
food_level3_dial24,3,46,100
food_level3_dial24,4,59,100
food_level3_dial24,5,39,100
food_level3_dial24,6,64,100
hobby_level2_dial17,1,57,100
hobby_level2_dial17,2,47,100
hobby_level2_dial17,3,16,100
hobby_level2_dial17,4,72,100
hobby_level2_dial17,5,40,100
hobby_level2_dial17,6,65,100
top25_dial20,1,81,100
top25_dial20,2,37,100
top25_dial20,3,44,100
top25_dial20,4,63,100
top25_dial20,5,44,100
top25_dial20,6,43,100
top25_dial42,1,15,100
top25_dial42,2,39,100
top25_dial42,3,20,100
top25_dial42,4,38,100
top25_dial42,5,37,100
top25_dial42,6,45,100
top25_dial21,1,71,100
top25_dial21,2,48,100
top25_dial21,3,59,100
top25_dial21,4,59,100
top25_dial21,5,57,100
top25_dial21,6,70,100
top25_dial21,7,51,100
top25_dial66,1,48,100
top25_dial66,2,65,100
hobby_level2_dial18,1,54,100
hobby_level2_dial18,2,55,100
hobby_level2_dial18,3,58,100
hobby_level2_dial18,4,35,100
hobby_level2_dial18,5,33,100
hobby_level2_dial18,6,65,100
food_level2_dial33,1,41,100
food_level2_dial33,2,51,100
food_level2_dial33,3,53,100
food_level2_dial33,4,53,100
food_level2_dial33,5,32,100
food_level2_dial33,6,50,100
top25_dial43,1,55,100
top25_dial43,2,55,100
top25_dial43,3,87,100
top25_dial43,4,71,100
top25_dial43,5,78,100
top25_dial43,6,62,100
food_level3_dial25,1,46,100
food_level3_dial25,2,39,100
food_level3_dial25,3,31,100
food_level3_dial25,4,23,100
food_level3_dial25,5,23,100
food_level3_dial25,6,82,100
hobby_level2_dial8,1,28,100
hobby_level2_dial8,2,42,100
hobby_level2_dial8,3,10,100
hobby_level2_dial8,4,33,100
hobby_level2_dial8,5,22,100
hobby_level2_dial8,6,71,100
top25_dial22,1,20,100
top25_dial22,2,30,100
top25_dial22,3,19,100
top25_dial22,4,48,100
top25_dial22,5,10,100
top25_dial22,6,70,100
top25_dial44,1,39,100
top25_dial44,2,65,100
top25_dial44,3,55,100
top25_dial44,4,68,100
top25_dial44,5,44,100
food_level2_dial34,1,35,100
food_level2_dial34,2,14,100
food_level2_dial34,3,8,100
food_level2_dial34,4,18,100
food_level2_dial34,5,18,100
food_level2_dial34,6,15,100
hobby_level2_dial19,1,57,100
hobby_level2_dial19,2,34,100
hobby_level2_dial19,3,81,100
hobby_level2_dial19,4,78,100
hobby_level2_dial19,5,84,100
hobby_level2_dial19,6,99,100
top25_dial67,1,26,100
top25_dial67,2,35,100
top25_dial67,3,27,100
top25_dial67,4,25,100
top25_dial67,5,51,100
top25_dial67,6,6,100
top25_dial45,1,31,100
top25_dial45,2,37,100
top25_dial45,3,42,100
top25_dial45,4,7,100
top25_dial45,5,45,100
top25_dial45,6,68,100
food_level2_dial35,1,70,100
food_level2_dial35,2,57,100
food_level2_dial35,3,42,100
food_level2_dial35,4,89,100
food_level2_dial35,5,89,100
food_level2_dial35,6,43,100
top25_dial68,1,48,100
top25_dial68,2,44,100
top25_dial68,3,12,100
top25_dial68,4,72,100
top25_dial68,5,60,100
top25_dial68,6,61,100
top25_dial7,1,33,100
top25_dial7,2,29,100
top25_dial7,3,61,100
top25_dial7,4,57,100
top25_dial7,5,25,100
top25_dial7,6,68,100
top25_dial70,1,46,100
top25_dial70,2,54,100
top25_dial70,3,75,100
top25_dial70,4,51,100
top25_dial8,1,30,100
top25_dial8,2,19,100
top25_dial8,3,28,100
top25_dial8,4,23,100
top25_dial8,5,45,100
top25_dial8,6,44,100
top25_dial9,1,69,100
top25_dial9,2,87,100
top25_dial9,3,79,100
top25_dial9,4,49,100
top25_dial9,5,71,100
top25_dial9,6,23,100
top25_dial47,1,32,100
top25_dial47,2,39,100
top25_dial47,3,56,100
top25_dial47,4,76,100
top25_dial47,5,82,100
top25_dial47,6,67,100
top25_dial47,7,56,100
top25_dial48,1,44,100
top25_dial48,2,38,100
top25_dial48,3,61,100
top25_dial48,4,51,100
top25_dial48,5,87,100
top25_dial48,6,63,100
top25_dial49,1,82,100
top25_dial49,2,59,100
top25_dial49,3,69,100
top25_dial49,4,63,100
top25_dial49,5,92,100
top25_dial49,6,66,100
