Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.7157524768360676,0.7273306338509549,0.6558441558441559,0.6947275143996455
L1,0.7150986723356463,0.7271251986113436,0.6613386613386614,0.7007943512797882
BOLASSO,0.7150986723356463,0.7271251986113436,0.6613386613386614,0.7007943512797882
ElasticNet,0.714780794994184,0.7257701618366392,0.6603396603396603,0.7014925373134329
LARS-CV,0.7146243632425495,0.7249994042032608,0.6598401598401599,0.7017082785808147
L2,0.7145080421964622,0.7249087097976062,0.6593406593406593,0.7016622922134733
LARS-Traps,0.7145080421964622,0.7249087097976062,0.6593406593406593,0.7016622922134733
RandomForest,0.6382896795154628,0.6612607651645315,0.5989010989010989,0.604628261939931
