cluster,n_samples,avg_improvement,AvgICTF_mean,AvgICTF_std,AvgIDF_mean,AvgIDF_std,Clarity_mean,Clarity_std,MaxIDF_mean,MaxIDF_std,MaxSCQ_mean,MaxSCQ_std,NQC_mean,NQC_std,SClarity_mean,SClarity_std,SMV_mean,SMV_std,WIG_mean,WIG_std,nSigma_mean,nSigma_std
0,306,0.10130718954248366,11.110129810241524,1.2398696728620504,6.776050489756023,1.1816510017856374,1.718557033123542,0.4158890386158255,14.251211403898184,1.9706690799025084,78.01443876011433,5.241604945441091,0.07680314658643922,0.021344441897080815,9.330978415567616,1.2791407015784964,0.8685537602007878,0.5366312633451844,1.2861844044728996,0.434347931926589,0.29744374410384394,0.09489635658523847
1,125,0.072,10.687122329322802,1.6788754094690512,6.490501284613508,1.5131660001593086,2.819865824580493,0.623646835598541,12.879446907742995,2.5586926475622676,79.9371279972024,3.5786315426957445,0.1512805046878207,0.04471956259760808,8.879364400144429,1.6394576393395157,4.244730598097036,2.7480235504446116,2.8193541358947756,1.005518397843238,0.6436883003353299,0.15305680983543005
2,248,0.07258064516129033,8.472015768078771,0.947607338047194,4.249474494940867,0.7325143974780592,1.6149599257282923,0.4023205801829363,8.347314172058837,2.906742651459594,74.56364443971803,7.67621354594125,0.07034008505964806,0.02333803828025108,6.705119026410307,0.8558456352257899,0.7025178503524533,0.5543167927404405,1.118900328682315,0.4174068809034502,0.26302704426804385,0.09974786594093654
