Model,AUC-ROC,Average Precision,Accuracy,F1 Score
BOLASSO,0.6085367086332956,0.24229316283493807,0.5881748071979435,0.31362467866323906
L1,0.6076120202008858,0.24254183264449491,0.5881748071979435,0.31479897348160824
ElasticNet,0.6058262858597543,0.24121690377777938,0.5861182519280206,0.3101970865467009
No Penalty,0.6054219686504416,0.23430765483909205,0.5886889460154242,0.313893653516295
L2,0.6039432158941588,0.24113493213991954,0.5881748071979435,0.31596925704526047
LARS-Traps,0.6039432158941588,0.24113493213991954,0.5881748071979435,0.31596925704526047
LARS-CV,0.6032206860664053,0.2445211552196183,0.5958868894601542,0.32006920415224915
RandomForest,0.5205106750974293,0.17733986755761205,0.825706940874036,0.0
