Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.5964020697124062,0.6108273441886575,0.5734265734265734,0.5986842105263158
ElasticNet,0.5963739922185232,0.6107831096654974,0.573926073926074,0.5989656793606017
L1,0.5955577393606354,0.6087625241878485,0.573926073926074,0.5966903073286052
L1,0.5955577393606354,0.6087625241878485,0.573926073926074,0.5966903073286052
BOLASSO,0.5955577393606354,0.6087625241878485,0.573926073926074,0.5966903073286052
L2,0.5810286390437608,0.5980116915845042,0.5754245754245755,0.5853658536585366
LARS-Traps,0.5810286390437608,0.5980116915845042,0.5754245754245755,0.5853658536585366
LARS-CV,0.5810286390437608,0.5980116915845042,0.5754245754245755,0.5853658536585366
RandomForest,0.5740117724920781,0.6070004943437508,0.5404595404595405,0.5243019648397105
