cluster,n_samples,avg_improvement,AvgICTF_mean,AvgICTF_std,AvgIDF_mean,AvgIDF_std,Clarity_mean,Clarity_std,MaxIDF_mean,MaxIDF_std,MaxSCQ_mean,MaxSCQ_std,NQC_mean,NQC_std,SClarity_mean,SClarity_std,SMV_mean,SMV_std,WIG_mean,WIG_std,nSigma_mean,nSigma_std
0,262,0.2862595419847328,8.439840543064456,0.9304559813759342,4.231490896436619,0.7256964715551446,1.5872679536408625,0.3796959237918523,8.359625307480705,2.9236099392222274,74.35199833477407,7.815859118989281,0.06921546565271157,0.022489296306884263,6.6819379441147895,0.8385328221698188,0.6677061667991201,0.4999070682571205,1.0999109589598561,0.3945334009673834,0.2576708128436185,0.09571490220766748
1,328,0.375,11.190652126865071,1.276957580373649,6.854201708303808,1.2207486410836659,1.745801687064481,0.4395645410435689,14.323426109911743,1.9435006526337293,77.99030511288066,5.507940529272225,0.07673206676204308,0.021717923587113563,9.419356885769398,1.3185504783439443,0.8948826314077475,0.5479426064775598,1.3049732148938062,0.4438517444797465,0.3016887208600866,0.09751030937794458
2,127,0.2677165354330709,10.82673925707227,1.6169504380465067,6.6012918197518955,1.500561480106984,2.823434153025166,0.6170092599615443,12.89298753674678,2.5120950621180467,80.04347049996785,3.32751422102891,0.15428536626536374,0.04698068732507245,8.996628230100265,1.6162828132182852,4.494035959443545,2.8649128500492407,2.9099209300364106,1.0395578749807606,0.6644480487787179,0.16784102227891715
