feature,coefficient
pre_avgidf,-9.322590470123187
pre_simplified_clarity,8.641202387363176
n_sigma_50,1.2470154747185678
clarity,0.7063339419665935
smv,-0.591462672294117
pre_maxscq,-0.3932409819808638
nqc,-0.31766566890651216
pre_maxidf,0.19475652970045973
wig,-0.019483713201145954
pre_avgictf,0.0
