Model,AUC-ROC,Average Precision,Accuracy,F1 Score
BOLASSO,0.5922355701736793,0.6053602621673073,0.5724275724275725,0.5954631379962193
L1,0.5862049255946412,0.5992527806810443,0.5634365634365635,0.5869565217391305
L1,0.5862049255946412,0.5992527806810443,0.5634365634365635,0.5869565217391305
No Penalty,0.586006377602182,0.5990388671469548,0.5629370629370629,0.586679263108172
ElasticNet,0.5859712807348281,0.5989195660879076,0.5629370629370629,0.586679263108172
L2,0.5858880510208175,0.5986364353534905,0.563936063936064,0.5876239962210675
LARS-Traps,0.5733614776783924,0.5876653119221394,0.5729270729270729,0.5863570391872278
LARS-CV,0.5733614776783924,0.5876653119221394,0.5729270729270729,0.5863570391872278
RandomForest,0.5621239621354939,0.5924465588513955,0.5414585414585414,0.5021691973969631
