feature,coefficient
nqc,-0.8259101851976745
smv,0.5517233111025422
clarity,-0.19284753635763924
wig,0.1778986777220552
pre_avgictf,-0.14913076417822535
pre_avgidf,0.13488377964466744
pre_maxscq,-0.06760507808125743
pre_maxidf,0.053268971003050655
n_sigma_50,0.045782424994131224
pre_simplified_clarity,0.039011628849997385
