Model,AUC-ROC,Average Precision,Accuracy,F1 Score
L2,0.6975221611648149,0.7136448366606731,0.580919080919081,0.43729040912139505
L1,0.6974389314508043,0.7137005114880877,0.6608391608391608,0.6695863746958638
L1,0.6974389314508043,0.7137005114880877,0.5829170829170829,0.4407233757535164
ElasticNet,0.6974319120773335,0.7136416477433327,0.5829170829170829,0.4407233757535164
No Penalty,0.6974158677951144,0.7137254581897434,0.5834165834165834,0.4425133689839572
BOLASSO,0.6971661786530825,0.7122749870084558,0.5744255744255744,0.4132231404958678
LARS-CV,0.6951997513136257,0.7090062328455848,0.5684315684315684,0.3949579831932773
LARS-Traps,0.6951496129316915,0.7091341883023152,0.5689310689310689,0.39523475823405746
RandomForest,0.624189262364125,0.639158482119026,0.5484515484515484,0.43570536828963796
