Model,AUC-ROC,Average Precision,Accuracy,F1 Score
L1,0.5965895872608399,0.6107325772007205,0.5704295704295704,0.5943396226415094
L1,0.5965895872608399,0.6107325772007205,0.5704295704295704,0.5943396226415094
No Penalty,0.5964020697124062,0.6108273441886575,0.5734265734265734,0.5986842105263158
ElasticNet,0.596326862139505,0.6105795611690564,0.5699300699300699,0.5948235294117648
L2,0.5961985078817537,0.6105296180856077,0.5724275724275725,0.5973659454374413
BOLASSO,0.5955577393606354,0.6087625241878485,0.573926073926074,0.5966903073286052
LARS-Traps,0.5810286390437608,0.5980116915845042,0.5754245754245755,0.5853658536585366
LARS-CV,0.5810286390437608,0.5980116915845042,0.5754245754245755,0.5853658536585366
RandomForest,0.5762549636998114,0.6067654232585,0.5364635364635365,0.5146443514644351
