Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.5149552765633147,0.540382822354742,0.547952047952048,0.6984338553815395
ElasticNet,0.5136286149773375,0.5395930789944332,0.5464535464535465,0.6979374584165003
L1,0.5112891580762906,0.5380728792219698,0.5444555444555444,0.6976127320954907
L1,0.5112891580762906,0.5380728792219698,0.5444555444555444,0.6976127320954907
BOLASSO,0.5112891580762906,0.5380728792219698,0.5444555444555444,0.6976127320954907
L2,0.5101730776944366,0.5378153331693469,0.5424575424575424,0.6968894771674388
LARS-Traps,0.5101730776944366,0.5378153331693469,0.5424575424575424,0.6968894771674388
LARS-CV,0.5101730776944366,0.5378153331693469,0.5424575424575424,0.6968894771674388
RandomForest,0.502531988287674,0.5335233967085165,0.5084915084915085,0.5638297872340425
