conv_id,turn_id,maxidf,num_terms
food_level2_dial17,6,10.304391570443487,4
top25_dial54,1,7.163401157472429,7
top25_dial54,2,10.500897762229398,6
top25_dial54,3,8.580619442200366,6
top25_dial26,1,15.665683736152912,8
top25_dial26,2,15.665683736152912,10
top25_dial26,3,15.665683736152912,7
top25_dial26,4,13.267788463354542,3
top25_dial26,5,15.665683736152912,10
top25_dial26,6,6.481584675381957,7
food_level1_dial18,1,12.669951462598922,6
food_level1_dial18,2,10.392684177589166,7
food_level1_dial18,3,13.363098643158867,11
food_level1_dial18,4,10.059881669856916,8
food_level1_dial18,5,10.059881669856916,8
food_level1_dial18,6,10.956153534840578,7
hobby_level3_dial15,1,10.965203370360497,6
hobby_level3_dial15,2,14.567071447484803,8
hobby_level3_dial15,3,13.363098643158867,13
hobby_level3_dial15,4,10.124420190994487,9
hobby_level3_dial15,5,14.972536555592967,8
hobby_level3_dial15,6,15.665683736152912,7
food_level2_dial6,1,14.056245823718813,5
food_level2_dial6,2,14.056245823718813,8
food_level2_dial6,3,14.056245823718813,7
food_level2_dial6,4,13.873924266924858,15
food_level2_dial6,5,14.056245823718813,6
food_level2_dial6,6,8.48181302109046,7
hobby_level1_dial21,1,7.258528649945612,9
hobby_level1_dial21,2,7.258528649945612,6
hobby_level1_dial21,3,15.665683736152912,4
hobby_level1_dial21,4,6.962342983109191,10
hobby_level1_dial21,5,6.371186056170006,5
hobby_level1_dial21,6,9.725512483432482,7
food_level3_dial35,1,1.7071097352473623,4
food_level3_dial35,2,8.336589999906321,4
food_level3_dial35,3,10.813653472233295,3
food_level3_dial35,4,13.468459158816692,6
food_level3_dial35,5,15.665683736152912,5
food_level3_dial35,6,8.813441167101034,9
hobby_level3_dial16,1,14.567071447484803,8
hobby_level3_dial16,2,10.070972356551072,7
hobby_level3_dial16,3,12.669951462598922,12
hobby_level3_dial16,4,6.138053946972291,7
hobby_level3_dial16,5,13.180777086364913,5
hobby_level3_dial16,6,11.815536134442853,7
hobby_level3_dial6,1,14.567071447484803,5
hobby_level3_dial6,2,12.775311978256747,8
hobby_level3_dial6,3,12.775311978256747,5
hobby_level3_dial6,4,12.775311978256747,5
hobby_level3_dial6,5,12.775311978256747,11
hobby_level3_dial6,6,14.567071447484803,6
food_level2_dial7,1,10.3090974614809,13
food_level2_dial7,2,10.3090974614809,10
food_level2_dial7,3,10.3090974614809,6
food_level2_dial7,4,15.665683736152912,9
food_level2_dial7,5,14.056245823718813,5
food_level2_dial7,6,12.574641282794596,7
hobby_level1_dial22,1,6.545815267340806,4
hobby_level1_dial22,2,6.545815267340806,3
hobby_level1_dial22,3,15.665683736152912,8
hobby_level1_dial22,4,15.665683736152912,6
hobby_level1_dial22,5,15.665683736152912,8
hobby_level1_dial22,6,15.665683736152912,10
food_level1_dial19,1,13.873924266924858,7
food_level1_dial19,2,10.063564915273211,6
food_level1_dial19,3,10.724041313543609,14
food_level1_dial19,4,15.665683736152912,5
top25_dial55,1,14.279389375033022,4
top25_dial55,2,14.279389375033022,5
top25_dial55,3,8.78119708411013,5
top25_dial55,4,15.665683736152912,11
top25_dial55,5,8.78119708411013,5
top25_dial55,6,8.78119708411013,7
food_level3_dial36,1,11.952111669448605,6
food_level3_dial36,2,10.622258619233666,6
food_level3_dial36,3,10.655048442056657,6
food_level3_dial36,4,12.574641282794596,9
food_level3_dial36,5,11.177047366420773,5
food_level3_dial36,6,13.267788463354542,7
hobby_level3_dial17,1,13.363098643158867,8
hobby_level3_dial17,2,14.972536555592967,7
hobby_level3_dial17,3,15.665683736152912,11
hobby_level3_dial17,4,9.760321888098343,9
hobby_level3_dial17,5,15.665683736152912,8
hobby_level3_dial17,6,4.499058646122877,4
hobby_level1_dial23,1,13.468459158816692,5
hobby_level1_dial23,2,4.503323347009216,8
hobby_level1_dial23,3,6.842919439449154,7
hobby_level1_dial23,4,6.309340070056887,6
hobby_level1_dial23,5,6.242250148716021,5
hobby_level1_dial23,6,14.972536555592967,6
hobby_level3_dial7,1,7.010992031551042,4
hobby_level3_dial7,2,7.010992031551042,3
hobby_level3_dial7,3,12.298387906166438,4
hobby_level3_dial7,4,14.972536555592967,8
hobby_level3_dial7,5,7.010992031551042,4
hobby_level3_dial7,6,14.972536555592967,8
food_level2_dial8,1,14.567071447484803,8
food_level2_dial8,2,10.559738262252331,9
food_level2_dial8,3,13.468459158816692,10
food_level2_dial8,4,13.468459158816692,10
food_level2_dial8,5,14.567071447484803,9
food_level2_dial8,6,14.056245823718813,12
top25_dial27,1,13.586242194473076,7
top25_dial27,2,13.586242194473076,7
top25_dial27,3,10.753028850416861,6
top25_dial27,4,9.191793039800638,6
top25_dial27,5,9.191793039800638,7
top25_dial27,6,10.387569076922395,11
food_level2_dial9,1,14.972536555592967,4
food_level2_dial9,2,15.665683736152912,27
food_level2_dial9,3,14.972536555592967,7
food_level2_dial9,4,14.972536555592967,6
food_level2_dial9,5,4.743944708768162,8
food_level2_dial9,6,5.115014410610468,6
hobby_level2_dial24,1,10.429241773322962,4
hobby_level2_dial24,2,10.429241773322962,7
hobby_level2_dial24,3,11.476028994126487,8
hobby_level2_dial24,4,13.873924266924858,4
