conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
8505647719348789352,1,0.7953237906926595,0.5980248344438367,0.6706228256225586,2740,100,100,100
-8086186598590428328,1,0.8602615780929717,0.5804502937107842,0.5889862775802612,2764,100,100,100
2217144977440365678,1,0.801507867252063,0.5774178627861084,0.6775003671646118,2732,100,100,100
3141501970999254639,1,0.7807380988222515,0.5872243535095678,0.6743870973587036,2660,100,100,100
6267368935580291991,1,0.7618781843842952,0.5225281197846824,0.6821007132530212,2485,100,100,100
2375410666129136218,1,0.7982183589386679,0.5977230207771789,0.6740285158157349,2737,100,100,100
-1120514028652364195,1,0.8194460775919556,0.6101153400822057,0.7294183373451233,2778,100,100,100
369553729358573631,1,0.7885779258662319,0.5243149132521407,0.6697128415107727,2613,100,100,100
-3521200059945079578,1,0.8039112673021694,0.4989338346989632,0.6704367995262146,2626,100,100,100
-228017844504433803,1,0.7487845464079994,0.5052216755669073,0.668725311756134,2513,100,100,100
-6567021105969776914,1,0.8083607188421449,0.5878211192892023,0.6522287130355835,2816,100,100,100
3191215928530494096,1,0.8027502873464001,0.5743561192836935,0.6564123630523682,2798,100,100,100
-2071940157427414850,1,0.8002048681667443,0.5520244191902473,0.7137536406517029,2516,100,100,100
-3800524559144424177,1,0.7910154439248154,0.5753350947730381,0.7212077379226685,2541,100,100,100
-6839117089970381436,1,0.7664143194760875,0.5356591697764336,0.6531294584274292,2548,100,100,100
-4490620988150231901,1,0.8001788013509968,0.5918390731406054,0.6876059174537659,2617,100,100,100
1022217780810569079,1,0.7868326078149894,0.527787859136092,0.6848976016044617,2605,100,100,100
-862554052027960093,1,0.7578694819929236,0.5041031470303016,0.6855618953704834,2509,100,100,100
-3516190339598522976,1,0.7502674088782311,0.4912421801472564,0.6712929606437683,2529,100,100,100
-7748524737773999409,1,0.7732441857281463,0.5591231000300805,0.6535581350326538,2663,100,100,100
3388798511401254812,1,0.7970587115389322,0.5334157297658163,0.6974576115608215,2577,100,100,100
