conv_id,turn_id,mean_similarity,sum_similarity,num_similarity_pairs,num_retrieved_documents
3146777178148103274,1,0.6828834414482117,3380.27294921875,4950,100
115077217083176926,1,0.6613531708717346,3273.6982421875,4950,100
8973682585519362105,1,0.6773197650909424,3352.73291015625,4950,100
6047412176533222353,1,0.6950374841690063,3440.435546875,4950,100
-9145444956854203798,1,0.6832579374313354,3382.126708984375,4950,100
-6756588901320178787,1,0.6597602367401123,3265.813232421875,4950,100
1122093401567504279,1,0.7354062795639038,3640.26123046875,4950,100
2073074609229633831,1,0.7230862379074097,3579.27685546875,4950,100
-5606483767330508671,1,0.6856616139411926,3394.02490234375,4950,100
-2272541011654488615,1,0.7257058024406433,3592.24365234375,4950,100
5209515645518416566,1,0.6715812683105469,3324.3271484375,4950,100
-7767434984453717074,1,0.6904508471488953,3417.731689453125,4950,100
3284639783860060066,1,0.6346989274024963,3141.759765625,4950,100
-4308074884061672266,1,0.6719027161598206,3325.91845703125,4950,100
4974147851677899891,1,0.6714933514595032,3323.89208984375,4950,100
-932371469263280005,1,0.650019109249115,3217.594482421875,4950,100
5784342317088859362,1,0.6674262881278992,3303.76025390625,4950,100
-5578465777857048645,1,0.6979230046272278,3454.71875,4950,100
4670287927517272250,1,0.6261110901832581,3099.249755859375,4950,100
4394564786039551261,1,0.7378243803977966,3652.230712890625,4950,100
5682950440236868221,1,0.7442662119865417,3684.11767578125,4950,100
4641553220402437726,1,0.6481780409812927,3208.481201171875,4950,100
-5724957780921801472,1,0.7112826108932495,3520.848876953125,4950,100
-5996210673527091732,1,0.6551711559295654,3243.09716796875,4950,100
4823183553732390526,1,0.6553854942321777,3244.158203125,4950,100
-52876016653618605,1,0.6981900930404663,3456.041015625,4950,100
-7913382513546697336,1,0.6993476152420044,3461.770751953125,4950,100
-3208944849716715606,1,0.6909379959106445,3420.14306640625,4950,100
1658357540970432708,1,0.7019649744033813,3474.7265625,4950,100
-6217974543811358526,1,0.6490063667297363,3212.58154296875,4950,100
492252655024560173,1,0.6465223431587219,3200.28564453125,4950,100
-5581375458577113243,1,0.636357843875885,3149.971435546875,4950,100
1637515241316099858,1,0.7312179207801819,3619.52880859375,4950,100
-3537532053383034652,1,0.7676957845687866,3800.09423828125,4950,100
-2213251210295764680,1,0.7100695371627808,3514.84423828125,4950,100
7376381286915541708,1,0.7161048054695129,3544.71875,4950,100
8114659481467544272,1,0.7440241575241089,3682.919677734375,4950,100
7992170711337834995,1,0.7693852782249451,3808.45703125,4950,100
2311982577891843851,1,0.6659010648727417,3296.210205078125,4950,100
-3255331908536048481,1,0.7002392411231995,3466.184326171875,4950,100
6276482112902957109,1,0.7367552518844604,3646.9384765625,4950,100
-3492262109875250492,1,0.6508737802505493,3221.8251953125,4950,100
-925775284284035443,1,0.6663110852241516,3298.23974609375,4950,100
3813385908531273720,1,0.6830001473426819,3380.8505859375,4950,100
6920948055273145126,1,0.7143164277076721,3535.8662109375,4950,100
6537143104580856755,1,0.6625170111656189,3279.459228515625,4950,100
4830900147895398824,1,0.7445686459541321,3685.61474609375,4950,100
8723544795981752146,1,0.6629534959793091,3281.619873046875,4950,100
724530900234537693,1,0.7239379286766052,3583.49267578125,4950,100
