Model,AUC-ROC,Average Precision,Accuracy,F1 Score
BOLASSO,0.7179716016204725,0.7310019424262166,0.6573426573426573,0.668918918918919
LARS-CV,0.7165276162207693,0.7294702921537902,0.6543456543456544,0.6653771760154739
LARS-Traps,0.7165276162207693,0.7294702921537902,0.6543456543456544,0.6653771760154739
L2,0.7147978420440415,0.7296030322601912,0.6548451548451548,0.6676286676286677
ElasticNet,0.7147386787533594,0.7295196787886351,0.6548451548451548,0.6676286676286677
L1,0.7142854277806747,0.7293397590913763,0.6553446553446554,0.6682692307692307
L1,0.7142854277806747,0.7293397590913763,0.6553446553446554,0.6682692307692307
No Penalty,0.713823151899242,0.7288128807517715,0.6558441558441559,0.6685906685906686
RandomForest,0.6807774457502708,0.6986938552776186,0.6278721278721279,0.6121811556480999
