Model,AUC-ROC,Average Precision,Accuracy,F1 Score
BOLASSO,0.7187828406401668,0.7329860392851475,0.6568431568431569,0.6714490674318508
LARS-CV,0.718627411656171,0.7328844248747093,0.6578421578421578,0.6724055475848876
LARS-Traps,0.7176988488227508,0.731903169547612,0.6568431568431569,0.6711345141215893
L2,0.7157103605952428,0.7300080470583359,0.6528471528471529,0.6673049305887985
ElasticNet,0.7152410653403394,0.7296189375616229,0.6513486513486514,0.6657088122605364
L1,0.7146173438690788,0.729094194770872,0.6498501498501499,0.6644327429392054
L1,0.7146173438690788,0.729094194770872,0.6498501498501499,0.6644327429392054
No Penalty,0.7130279571617665,0.726900110331548,0.6513486513486514,0.6663479923518164
RandomForest,0.6601685652400625,0.6671438114895055,0.6118881118881119,0.5925537493445202
