Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.5852893987405238,0.6017452492215786,0.5684315684315684,0.6638132295719844
L1,0.5827193052825799,0.5982365823216322,0.5634365634365635,0.667427701674277
BOLASSO,0.5823442701857126,0.5978459075569127,0.5629370629370629,0.6671738303537467
ElasticNet,0.5709598491837471,0.5845172281950342,0.5594405594405595,0.6813583815028902
L2,0.566734186354338,0.5802290794709577,0.5604395604395604,0.6859386152748037
LARS-Traps,0.566734186354338,0.5802290794709577,0.5604395604395604,0.6859386152748037
LARS-CV,0.566734186354338,0.5802290794709577,0.5604395604395604,0.6859386152748037
RandomForest,0.5404396133327986,0.5645907544210209,0.526973026973027,0.5492622560685388
