feature,coefficient
bert_logit_clarification,3.208729852141004
pre_avgidf,-2.9560271776105513
pre_simplified_clarity,2.7259744350913495
clarity,0.7424489566291743
n_sigma_50,0.2750251025899172
pre_maxscq,-0.22042934191136504
smv,-0.08347350999690255
nqc,0.032230268045076615
pre_maxidf,-0.030001038409871793
wig,0.026821951248524167
pre_avgictf,0.0
