feature,coefficient
pre_avgidf,-8.908960659210264
pre_simplified_clarity,8.182183026713075
n_sigma_50,1.118543387148876
wig,-0.7849407837756376
clarity,0.7357356486216281
pre_maxscq,-0.3530510735111545
pre_maxidf,0.19724517704180894
nqc,-0.07437939712830602
smv,-0.013561174789856635
pre_avgictf,0.0
