bootstrap_id,feature_combination,metric_name,value
97,regression,ap,0.5623741216935269
97,regression,f1,0.540045766590389
97,regression,accuracy,0.599601593625498
98,regression,auc,0.5395109395109395
98,regression,ap,0.4564088003462397
98,regression,f1,0.4665127020785219
98,regression,accuracy,0.5398406374501992
99,regression,auc,0.6048027989821884
99,regression,ap,0.5716509699894288
99,regression,f1,0.517162471395881
99,regression,accuracy,0.5796812749003984
100,regression,auc,0.5782768542199489
100,regression,ap,0.5289742525002719
100,regression,f1,0.5481798715203426
100,regression,accuracy,0.5796812749003984
101,regression,auc,0.5510865421273351
101,regression,ap,0.5617020954282194
101,regression,f1,0.5344129554655871
101,regression,accuracy,0.5418326693227091
102,regression,auc,0.560287816314981
102,regression,ap,0.49235666914127146
102,regression,f1,0.48
102,regression,accuracy,0.5597609561752988
103,regression,auc,0.5282178614337204
103,regression,ap,0.4950519220368307
103,regression,f1,0.510548523206751
103,regression,accuracy,0.5378486055776892
104,regression,auc,0.5246212121212122
104,regression,ap,0.439003283516887
104,regression,f1,0.43099273607748184
104,regression,accuracy,0.5318725099601593
105,regression,auc,0.5677743246473822
105,regression,ap,0.5136521184164038
105,regression,f1,0.5307855626326964
105,regression,accuracy,0.5597609561752988
106,regression,auc,0.5873963998963999
106,regression,ap,0.5523525455155284
106,regression,f1,0.4964871194379391
106,regression,accuracy,0.5717131474103586
107,regression,auc,0.5889248951582158
107,regression,ap,0.5767782691689013
107,regression,f1,0.5550847457627118
107,regression,accuracy,0.5816733067729084
108,regression,auc,0.5836578400830738
108,regression,ap,0.5163561598396762
108,regression,f1,0.5353982300884956
108,regression,accuracy,0.5816733067729084
109,regression,auc,0.570196647324307
109,regression,ap,0.5089249547855443
109,regression,f1,0.4965197215777262
109,regression,accuracy,0.5677290836653387
110,regression,auc,0.5532157456718946
110,regression,ap,0.4805369647302844
110,regression,f1,0.4840182648401826
110,regression,accuracy,0.549800796812749
111,regression,auc,0.5752226463104325
111,regression,ap,0.543450121958726
111,regression,f1,0.5367965367965368
111,regression,accuracy,0.5737051792828686
112,regression,auc,0.5679614746778926
112,regression,ap,0.5369965507824846
112,regression,f1,0.5164113785557987
112,regression,accuracy,0.5597609561752988
113,regression,auc,0.5847099500576258
113,regression,ap,0.5390005097045626
113,regression,f1,0.5291479820627802
113,regression,accuracy,0.5816733067729084
114,regression,auc,0.5880268199233716
114,regression,ap,0.5419032173005436
114,regression,f1,0.5023255813953489
114,regression,accuracy,0.5737051792828686
115,regression,auc,0.5648938393043702
115,regression,ap,0.5069373935298904
115,regression,f1,0.49209932279909707
115,regression,accuracy,0.5517928286852589
116,regression,auc,0.540726186482644
116,regression,ap,0.5377203251872492
116,regression,f1,0.5
116,regression,accuracy,0.5418326693227091
117,regression,auc,0.6135920740194875
117,regression,ap,0.5573391001265225
117,regression,f1,0.5342465753424658
117,regression,accuracy,0.5936254980079682
118,regression,auc,0.5407697325505545
118,regression,ap,0.4511072828336967
118,regression,f1,0.4412470023980815
118,regression,accuracy,0.5358565737051793
119,regression,auc,0.5942940038684719
119,regression,ap,0.5454175301062802
119,regression,f1,0.5116279069767442
119,regression,accuracy,0.5816733067729084
120,regression,auc,0.5429281989570798
120,regression,ap,0.497017534968752
120,regression,f1,0.4864864864864865
120,regression,accuracy,0.545816733067729
121,regression,auc,0.6121464414218177
121,regression,ap,0.5654341569440262
121,regression,f1,0.5386416861826698
121,regression,accuracy,0.6075697211155379
122,regression,auc,0.5489996114996115
122,regression,ap,0.4707943278676837
122,regression,f1,0.47058823529411764
122,regression,accuracy,0.5338645418326693
123,regression,auc,0.5866208439897699
123,regression,ap,0.5533762594902113
123,regression,f1,0.5348314606741573
123,regression,accuracy,0.5876494023904383
124,regression,auc,0.5610567514677104
124,regression,ap,0.48394658054284945
124,regression,f1,0.47596153846153844
124,regression,accuracy,0.5657370517928287
125,regression,auc,0.5608407079646018
125,regression,ap,0.5403916955839638
125,regression,f1,0.4989059080962801
125,regression,accuracy,0.5438247011952191
126,regression,auc,0.547957484953259
126,regression,ap,0.5179601291762889
126,regression,f1,0.49295774647887325
126,regression,accuracy,0.5697211155378487
127,regression,auc,0.6078507078507078
127,regression,ap,0.5193140863969341
127,regression,f1,0.5494505494505495
127,regression,accuracy,0.5916334661354582
128,regression,auc,0.5642087821043911
128,regression,ap,0.5215502775933121
128,regression,f1,0.4818181818181818
128,regression,accuracy,0.545816733067729
129,regression,auc,0.5678382219925054
129,regression,ap,0.4982571956688965
129,regression,f1,0.4898876404494382
129,regression,accuracy,0.547808764940239
130,regression,auc,0.5542539974506672
130,regression,ap,0.49964545588214915
130,regression,f1,0.4908256880733945
130,regression,accuracy,0.5577689243027888
131,regression,auc,0.5475573056729415
131,regression,ap,0.5029689458646103
131,regression,f1,0.45739910313901344
131,regression,accuracy,0.5179282868525896
132,regression,auc,0.5965202982601492
132,regression,ap,0.5087099223584951
