conv_id,turn_id,num_retrieved_docs,num_evidence_docs,num_prev_evidence_docs,found_ratio,ndcg@1,ndcg@5,ndcg@10,ndcg@20,ndcg@50
food_level1_dial15,2,100,4,1,1,1.0,1.0,0.7903864795495061,0.7117715037169945,0.7117715037169945
food_level1_dial15,3,100,4,5,1,1.0,0.9674679834891693,0.9349366583346498,0.8734033381601072,0.8418357122529398
food_level1_dial15,4,100,4,9,1,0.0,0.6509209298071326,0.6546154994739983,0.6531205875174652,0.658532463001003
food_level1_dial15,5,100,3,12,1,1.0,0.9469024295259745,0.9178287402913377,0.8803806773634766,0.8131118917052689
food_level1_dial15,6,100,1,15,1,0.0,0.5,0.5391065605018962,0.5573616637653485,0.5596379873231507
food_level3_dial32,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level3_dial32,2,100,1,1,1,1.0,1.0,0.7977228895450266,0.7977228895450266,0.7977228895450266
food_level3_dial32,3,100,1,4,1,1.0,1.0,1.0,1.0,1.0
food_level3_dial32,4,100,1,5,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
food_level3_dial32,5,100,3,6,1,0.0,0.0,0.39564672360221187,0.42606826759137356,0.42606826759137356
food_level3_dial32,6,100,2,9,1,1.0,1.0,1.0,1.0,0.9418290974090114
top25_dial25,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
top25_dial25,2,100,2,1,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
top25_dial25,3,100,2,3,1,1.0,1.0,0.8175295903539445,0.8175295903539445,0.8175295903539445
top25_dial25,4,100,3,5,1,1.0,1.0,0.8065735963827293,0.8065735963827293,0.8065735963827293
top25_dial25,5,100,1,8,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
top25_dial25,6,100,1,10,1,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial4,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial4,2,100,1,1,1,0.0,0.0,0.0,0.27894294565112987,0.27894294565112987
hobby_level3_dial4,3,100,3,2,0,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial20,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level1_dial20,2,100,1,1,1,0.0,0.5,0.5,0.4536139370491393,0.4536139370491393
hobby_level1_dial20,3,100,1,4,1,0.0,0.0,0.0,0.227670248696953,0.227670248696953
hobby_level1_dial20,4,100,2,5,0,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial20,5,100,1,7,1,1.0,1.0,0.8065735963827293,0.701834830087893,0.701834830087893
hobby_level1_dial20,6,100,3,8,1,0.0,0.0,0.3010299956639812,0.3010299956639812,0.30953205780261644
food_level2_dial15,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
food_level2_dial15,2,100,1,1,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial15,3,100,2,2,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.49916251923318794
food_level2_dial15,4,100,1,4,1,0.0,0.0,0.0,0.0,0.1810425967800402
food_level2_dial15,5,100,2,5,1,0.0,0.0,0.0,0.0,0.24758579957613994
food_level2_dial15,6,100,2,7,1,1.0,0.8772153153380493,0.8772153153380493,0.8772153153380493,0.8772153153380493
food_level3_dial33,1,100,2,0,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
food_level3_dial33,2,100,3,2,1,1.0,1.0,0.7977228895450266,0.7062790627098462,0.7062790627098462
food_level3_dial33,3,100,1,5,1,0.0,0.5,0.4911492931622974,0.49322601737689636,0.49714958668493925
food_level3_dial33,4,100,1,6,1,1.0,1.0,0.8175295903539445,0.7382438568258094,0.6962255322573085
hobby_level3_dial13,1,100,4,0,1,1.0,1.0,1.0,0.6945604157078717,0.6497283681210422
hobby_level3_dial13,2,100,1,4,1,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial13,3,100,1,5,1,1.0,0.8503449055347546,0.8503449055347546,0.8503449055347546,0.8503449055347546
hobby_level3_dial13,4,100,3,6,1,1.0,0.8772153153380493,0.8278123145308894,0.8278123145308894,0.7585326887760886
hobby_level3_dial13,5,100,1,9,1,0.0,0.6309297535714575,0.6309297535714575,0.5287217091005357,0.5287217091005357
hobby_level3_dial13,6,100,1,10,0,0.0,0.0,0.0,0.0,0.0
food_level1_dial16,1,100,3,0,1,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.38685280723454163
food_level1_dial16,2,100,3,3,1,1.0,1.0,1.0,1.0,0.8568507584095804
food_level1_dial16,3,100,4,6,1,0.0,0.6309297535714575,0.5912352048230277,0.5593489572352409,0.5335436708662127
food_level1_dial16,4,100,1,8,1,1.0,1.0,0.8315546295836225,0.8315546295836225,0.7416720371362534
food_level1_dial16,5,100,2,9,1,0.0,0.0,0.0,0.3032935912997024,0.34268333468783374
food_level1_dial16,6,100,3,11,1,1.0,0.9197207891481876,0.9197207891481876,0.8212377705398237,0.8212377705398237
food_level2_dial16,1,100,1,0,1,0.0,0.0,0.0,0.0,0.2037950470905062
food_level2_dial16,2,100,1,1,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial16,3,100,1,2,1,0.0,0.6240505200038379,0.6240505200038379,0.6008795426959415,0.6008795426959415
food_level2_dial16,4,100,1,4,1,1.0,0.8503449055347546,0.7890424563070345,0.7890424563070345,0.7553311336189461
food_level2_dial16,5,100,1,6,1,1.0,1.0,1.0,1.0,0.7247938777751572
food_level2_dial16,6,100,2,7,1,1.0,0.8503449055347546,0.8179809735263114,0.8179809735263114,0.8179809735263114
hobby_level3_dial5,1,100,2,0,1,0.0,0.0,0.0,0.27023815442731974,0.27548113902177085
hobby_level3_dial5,2,100,2,2,1,0.0,0.5,0.5,0.5,0.42812381197996696
hobby_level3_dial5,3,100,2,4,1,1.0,0.8854598815714874,0.8854598815714874,0.8854598815714874,0.8099428169395064
hobby_level3_dial5,4,100,3,5,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial5,5,100,1,8,1,0.0,0.6509209298071326,0.6509209298071326,0.6175205217449833,0.6021012325801419
hobby_level3_dial5,6,100,1,9,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
food_level3_dial34,1,100,2,0,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
food_level3_dial34,2,100,4,4,1,1.0,0.8529278650606567,0.8485833840018,0.805247048866684,0.7922313924091428
food_level3_dial34,3,100,1,7,1,0.0,0.0,0.3562071871080222,0.3562071871080222,0.3562071871080222
food_level3_dial34,4,100,1,11,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
food_level3_dial34,5,100,2,13,1,0.0,0.38685280723454163,0.38685280723454163,0.4390697029022781,0.4877998678552009
food_level3_dial34,6,100,1,15,1,1.0,1.0,1.0,0.7574875071481796,0.7574875071481796
food_level1_dial17,1,100,1,0,1,0.0,0.0,0.0,0.0,0.18003132665669264
food_level1_dial17,2,100,2,1,1,0.0,0.0,0.0,0.227670248696953,0.27162943515104593
food_level1_dial17,3,100,1,3,1,0.0,0.0,0.0,0.24465054211822604,0.24465054211822604
food_level1_dial17,4,100,1,5,1,1.0,1.0,1.0,1.0,1.0
food_level1_dial17,5,100,3,8,1,0.0,0.0,0.0,0.23981246656813146,0.27907440195270555
food_level1_dial17,6,100,4,11,1,0.0,0.38685280723454163,0.4860089900278707,0.4860089900278707,0.49988417387705786
food_level2_dial17,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial17,2,100,1,1,1,0.0,0.0,0.3562071871080222,0.3562071871080222,0.3562071871080222
food_level2_dial17,3,100,1,2,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial17,4,100,0,3,0,0.0,0.0,0.0,0.0,0.0
food_level2_dial17,5,100,1,3,1,0.0,0.0,0.3333333333333333,0.36542522267769423,0.36542522267769423
food_level2_dial17,6,100,4,4,1,0.0,0.5,0.5,0.45091391076545045,0.44726577461003575
top25_dial54,1,100,2,0,1,0.0,0.5,0.5249810332008933,0.5249810332008933,0.5249810332008933
top25_dial54,2,100,2,2,1,0.0,0.38685280723454163,0.38685280723454163,0.3941376571472261,0.3941376571472261
top25_dial54,3,100,3,4,1,0.0,0.0,0.3333333333333333,0.36542522267769423,0.3820337854833745
top25_dial26,1,100,2,0,1,1.0,1.0,1.0,1.0,1.0
top25_dial26,2,100,2,2,1,1.0,1.0,1.0,1.0,1.0
top25_dial26,3,100,3,4,1,0.0,0.5706417189553201,0.5706417189553201,0.5515560042379437,0.5515560042379437
top25_dial26,4,100,1,8,1,1.0,1.0,1.0,1.0,1.0
top25_dial26,5,100,1,9,1,1.0,1.0,1.0,1.0,1.0
top25_dial26,6,100,1,10,1,0.0,0.0,0.3562071871080222,0.3562071871080222,0.3562071871080222
food_level1_dial18,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level1_dial18,2,100,3,1,1,1.0,0.8772153153380493,0.8772153153380493,0.8772153153380493,0.7636282648824766
food_level1_dial18,3,100,3,4,1,0.0,0.5,0.5,0.5,0.43411716300231723
food_level1_dial18,4,100,2,7,1,1.0,0.9197207891481876,0.8519590445170673,0.7975991924265483,0.7575775847142837
food_level1_dial18,5,100,0,9,0,0.0,0.0,0.0,0.0,0.0
food_level1_dial18,6,100,1,9,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial15,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
hobby_level3_dial15,2,100,2,1,0,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial15,3,100,2,3,1,0.0,0.6934264036172708,0.6934264036172708,0.6934264036172708,0.6934264036172708
hobby_level3_dial15,4,100,4,5,1,1.0,0.9674679834891693,0.9674679834891693,0.9674679834891693,0.9674679834891693
hobby_level3_dial15,5,100,4,8,1,0.0,0.6934264036172708,0.6934264036172708,0.643260162772711,0.6057858344060691
hobby_level3_dial15,6,100,1,12,1,0.0,0.0,0.0,0.31807342473412825,0.31807342473412825
food_level2_dial6,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial6,2,100,1,1,1,1.0,0.8503449055347546,0.8503449055347546,0.8503449055347546,0.8503449055347546
food_level2_dial6,3,100,2,2,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.4781159850872578
food_level2_dial6,4,100,1,6,1,1.0,1.0,1.0,0.7550160946314525,0.6199946214075414
food_level2_dial6,5,100,1,7,1,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.37199707703475643
food_level2_dial6,6,100,1,8,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level1_dial21,1,100,2,0,0,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial21,2,100,1,1,1,1.0,1.0,1.0,1.0,0.7420981285103057
hobby_level1_dial21,3,100,2,3,1,0.0,0.0,0.3010299956639812,0.3010299956639812,0.30141176038653733
hobby_level1_dial21,4,100,1,6,1,1.0,1.0,1.0,1.0,1.0
hobby_level1_dial21,5,100,1,7,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level1_dial21,6,100,1,8,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
food_level3_dial35,1,100,1,0,1,0.0,0.0,0.0,0.23137821315975915,0.23137821315975915
food_level3_dial35,2,100,2,1,1,0.0,0.6309297535714575,0.6309297535714575,0.5578858913022597,0.5578858913022597
food_level3_dial35,3,100,1,3,1,0.0,0.0,0.31546487678572877,0.31546487678572877,0.31546487678572877
food_level3_dial35,4,100,2,4,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
food_level3_dial35,5,100,1,6,1,1.0,1.0,1.0,1.0,1.0
food_level3_dial35,6,100,1,7,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial16,1,100,1,0,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level3_dial16,2,100,1,1,1,1.0,1.0,0.8065735963827293,0.8065735963827293,0.8065735963827293
hobby_level3_dial16,3,100,1,2,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial16,4,100,1,3,0,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial16,5,100,1,4,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level3_dial16,6,100,1,5,1,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.38685280723454163
hobby_level3_dial6,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial6,2,100,2,1,1,0.0,0.0,0.2890648263178879,0.2890648263178879,0.2890648263178879
hobby_level3_dial6,3,100,3,3,1,1.0,1.0,1.0,0.6945604157078717,0.6589904332635068
hobby_level3_dial6,4,100,1,4,1,0.0,0.5,0.5,0.5,0.41577731479181124
hobby_level3_dial6,5,100,4,7,1,1.0,1.0,0.8315546295836225,0.7673411711571559,0.7673411711571559
hobby_level3_dial6,6,100,1,11,1,1.0,1.0,1.0,1.0,0.6431982196764926
food_level2_dial7,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial7,2,100,1,1,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial7,3,100,2,2,1,1.0,0.9197207891481876,0.9197207891481876,0.8240337448321859,0.8240337448321859
food_level2_dial7,4,100,1,4,1,1.0,1.0,1.0,0.937368047963993,0.937368047963993
food_level2_dial7,5,100,1,5,1,1.0,0.9197207891481876,0.86034433104172,0.86034433104172,0.86034433104172
food_level2_dial7,6,100,2,6,1,1.0,1.0,1.0,1.0,0.9502980174416171
hobby_level1_dial22,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
hobby_level1_dial22,2,100,1,1,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
hobby_level1_dial22,3,100,1,2,1,1.0,1.0,1.0,1.0,0.7381035537885066
hobby_level1_dial22,4,100,2,4,1,0.0,0.0,0.2890648263178879,0.3482723708517659,0.39210193068983695
hobby_level1_dial22,5,100,2,6,1,0.0,0.6934264036172708,0.6978817289434457,0.6978817289434457,0.6978817289434457
hobby_level1_dial22,6,100,2,8,1,1.0,0.9197207891481876,0.8395700624665824,0.8395700624665824,0.8395700624665824
food_level1_dial19,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level1_dial19,2,100,1,1,1,0.0,0.0,0.31546487678572877,0.31546487678572877,0.31546487678572877
food_level1_dial19,3,100,4,3,1,1.0,1.0,0.777079017590005,0.7597767635369289,0.7597767635369289
food_level1_dial19,4,100,1,6,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
top25_dial55,1,100,3,0,0,0.0,0.0,0.0,0.0,0.0
top25_dial55,2,100,1,3,1,0.0,0.5,0.5,0.5,0.42920303493582085
top25_dial55,3,100,1,4,1,1.0,1.0,1.0,1.0,1.0
top25_dial55,4,100,3,5,0,0.0,0.0,0.0,0.0,0.0
top25_dial55,5,100,0,6,0,0.0,0.0,0.0,0.0,0.0
top25_dial55,6,100,2,6,1,0.0,0.0,0.0,0.0,0.0
food_level3_dial36,1,100,1,0,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
food_level3_dial36,2,100,1,1,1,0.0,0.0,0.0,0.26264953503719357,0.2805814020676828
food_level3_dial36,3,100,4,2,1,1.0,1.0,0.9010126104210695,0.8520607186999889,0.8520607186999889
food_level3_dial36,4,100,2,6,1,0.0,0.0,0.3562071871080222,0.36027633868415837,0.36027633868415837
food_level3_dial36,5,100,2,8,1,0.0,0.0,0.0,0.0,0.18790182470910757
food_level3_dial36,6,100,1,10,1,1.0,1.0,1.0,0.6945604157078717,0.6945604157078717
hobby_level3_dial17,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial17,2,100,1,1,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
hobby_level3_dial17,3,100,1,3,1,0.0,0.5437713091520254,0.55744812840856,0.5692213322153936,0.5692213322153936
hobby_level3_dial17,4,100,2,4,1,0.0,0.5012658353418871,0.5012658353418871,0.49048994329969053,0.4943243377040642
hobby_level3_dial17,5,100,2,6,1,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial17,6,100,2,8,1,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial23,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level1_dial23,2,100,1,1,1,1.0,1.0,1.0,1.0,0.7435918382736328
hobby_level1_dial23,3,100,2,2,1,0.0,0.5437713091520254,0.5437713091520254,0.5437713091520254,0.5437713091520254
hobby_level1_dial23,4,100,3,6,1,1.0,1.0,1.0,1.0,1.0
hobby_level1_dial23,5,100,1,9,1,1.0,1.0,1.0,0.9344056023471046,0.9344056023471046
hobby_level1_dial23,6,100,1,10,1,1.0,1.0,0.7585866543655181,0.7585866543655181,0.6868087526971155
hobby_level3_dial7,1,100,1,0,1,0.0,0.0,0.0,0.0,0.2103099178571525
hobby_level3_dial7,2,100,2,4,1,1.0,0.9197207891481876,0.8451850618939637,0.8451850618939637,0.8451850618939637
hobby_level3_dial7,3,100,1,6,1,1.0,1.0,1.0,1.0,0.642828164493336
hobby_level3_dial7,4,100,2,7,1,0.0,0.5,0.5249810332008933,0.5191194994832696,0.5069063372963171
hobby_level3_dial7,5,100,2,9,1,1.0,1.0,1.0,0.8886164761813452,0.8255148374881643
hobby_level3_dial7,6,100,1,11,1,0.0,0.0,0.31546487678572877,0.31546487678572877,0.31546487678572877
food_level2_dial8,1,100,1,0,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
food_level2_dial8,2,100,1,1,1,0.0,0.0,0.0,0.0,0.21533827903669653
food_level2_dial8,3,100,1,3,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
food_level2_dial8,4,100,1,4,1,1.0,1.0,1.0,1.0,0.7406907593850465
food_level2_dial8,5,100,1,6,1,0.0,0.0,0.0,0.0,0.19342640361727081
food_level2_dial8,6,100,1,7,1,1.0,1.0,1.0,0.7527425666302089,0.7527425666302089
top25_dial27,1,100,1,0,1,0.0,0.0,0.0,0.23981246656813146,0.23981246656813146
top25_dial27,2,100,2,2,1,0.0,0.0,0.0,0.0,0.21274605355336318
top25_dial27,3,100,3,4,1,1.0,0.8503449055347546,0.8503449055347546,0.7612929135192065,0.7195978717256721
top25_dial27,4,100,2,7,1,1.0,1.0,1.0,1.0,1.0
top25_dial27,5,100,4,8,1,0.0,0.7606395682357036,0.7884899897246447,0.7884899897246447,0.7761959520601163
top25_dial27,6,100,1,12,1,1.0,0.8854598815714874,0.8756458727267334,0.8455467394406643,0.8455467394406643
food_level2_dial9,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
food_level2_dial9,2,100,1,1,1,0.0,0.5,0.5,0.5,0.4169592989321215
food_level2_dial9,3,100,1,2,1,1.0,1.0,0.7977228895450266,0.7977228895450266,0.6950305705002249
food_level2_dial9,4,100,1,3,1,0.0,0.0,0.3562071871080222,0.38944052088588227,0.38944052088588227
food_level2_dial9,5,100,2,6,1,1.0,0.8854598815714874,0.8854598815714874,0.8391228318341798,0.7995759292888741
food_level2_dial9,6,100,1,8,1,1.0,1.0,1.0,1.0,1.0
hobby_level2_dial24,1,100,2,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level2_dial24,2,100,4,2,1,0.0,0.38685280723454163,0.45560514958746035,0.45560514958746035,0.45560514958746035
hobby_level2_dial24,3,100,1,6,1,0.0,0.6309297535714575,0.5714285040141098,0.5714285040141098,0.5312046290302456
hobby_level2_dial24,4,100,1,7,1,0.0,0.0,0.2890648263178879,0.2890648263178879,0.2890648263178879
hobby_level2_dial24,5,100,1,8,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level2_dial24,6,100,1,9,1,0.0,0.0,0.2890648263178879,0.2890648263178879,0.28824504677069823
hobby_level2_dial24,7,100,1,10,1,0.0,0.6309297535714575,0.6309297535714575,0.5368596003428795,0.5368596003428795
hobby_level1_dial3,1,100,1,0,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level1_dial3,2,100,1,1,1,0.0,0.0,0.0,0.23981246656813146,0.23981246656813146
hobby_level1_dial3,3,100,3,2,0,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial3,4,100,0,5,0,0.0,0.0,0.0,0.0,0.0
hobby_level1_dial3,5,100,1,6,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.31669210958713245
hobby_level1_dial3,6,100,1,8,1,0.0,0.0,0.0,0.227670248696953,0.29437730635230913
food_level1_dial2,1,100,1,0,1,0.0,0.5,0.5,0.5,0.5
food_level1_dial2,2,100,2,2,1,0.0,0.0,0.0,0.0,0.0
food_level1_dial2,3,100,3,4,1,0.0,0.5,0.5,0.4676164214719373,0.446073531120943
food_level1_dial2,4,100,2,7,1,0.0,0.43067655807339306,0.5478510149086853,0.5676242079607091,0.5676242079607091
food_level1_dial2,5,100,2,8,1,1.0,1.0,1.0,1.0,0.7247938777751572
food_level1_dial2,6,100,1,12,1,1.0,1.0,1.0,1.0,1.0
food_level1_dial2,7,100,3,16,1,1.0,1.0,0.9709286432396583,0.9233792107251141,0.8874892350218553
food_level2_dial19,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial19,2,100,1,1,1,1.0,1.0,1.0,1.0,1.0
food_level2_dial19,3,100,4,2,1,1.0,1.0,0.9242560749182924,0.9242560749182924,0.9242560749182924
food_level2_dial19,4,100,1,6,1,1.0,1.0,1.0,1.0,0.7217869546850356
food_level2_dial19,5,100,2,7,0,0.0,0.0,0.0,0.0,0.0
food_level2_dial19,6,100,3,9,1,1.0,0.8503449055347546,0.8072467605676945,0.8072467605676945,0.8072467605676945
hobby_level2_dial25,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level2_dial25,2,100,1,1,1,1.0,1.0,1.0,0.7601875334318685,0.7601875334318685
hobby_level2_dial25,3,100,4,2,1,1.0,0.9197207891481876,0.8395700624665824,0.8395700624665824,0.8395700624665824
hobby_level2_dial25,4,100,1,6,1,0.0,0.0,0.2890648263178879,0.2890648263178879,0.30619022252889494
hobby_level2_dial25,5,100,1,7,1,0.0,0.0,0.0,0.29704713377474795,0.31092841100458657
hobby_level2_dial25,6,100,0,8,0,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial18,1,100,1,0,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
hobby_level3_dial18,2,100,1,1,1,0.0,0.0,0.0,0.0,0.19195872000656014
hobby_level3_dial18,3,100,1,4,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial18,4,100,1,5,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial18,5,100,3,6,1,1.0,1.0,0.7461976723150332,0.716247986960172,0.716247986960172
hobby_level3_dial18,6,100,1,7,1,0.0,0.38685280723454163,0.38685280723454163,0.38685280723454163,0.38685280723454163
food_level3_dial37,1,100,1,0,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
food_level3_dial37,2,100,4,3,1,1.0,1.0,1.0,1.0,1.0
food_level3_dial37,3,100,3,7,1,0.0,0.0,0.0,0.24465054211822604,0.26860564949298593
food_level3_dial37,4,100,0,10,0,0.0,0.0,0.0,0.0,0.0
food_level3_dial37,5,100,0,10,0,0.0,0.0,0.0,0.0,0.0
food_level3_dial37,6,100,1,10,1,0.0,0.0,0.0,0.0,0.0
hobby_level3_dial8,1,100,1,0,1,0.0,0.0,0.3562071871080222,0.3562071871080222,0.3562071871080222
hobby_level3_dial8,2,100,4,1,1,0.0,0.0,0.0,0.27023815442731974,0.2883252043183212
hobby_level3_dial8,3,100,1,5,1,1.0,1.0,1.0,0.7700871371433883,0.7700871371433883
hobby_level3_dial8,4,100,1,6,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
hobby_level3_dial8,5,100,1,7,1,1.0,1.0,0.8315546295836225,0.8315546295836225,0.8315546295836225
hobby_level3_dial8,6,100,1,8,1,0.0,0.5706417189553201,0.6039071644781281,0.6039071644781281,0.6039071644781281
food_level3_dial38,1,100,2,0,1,0.0,0.0,0.2890648263178879,0.3242796274504579,0.3242796274504579
food_level3_dial38,2,100,2,2,1,0.0,0.38685280723454163,0.45560514958746035,0.4858968203940812,0.4858968203940812
food_level3_dial38,3,100,2,4,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.36918293005932845
food_level3_dial38,4,100,1,7,1,1.0,1.0,1.0,1.0,0.6433862728040541
food_level3_dial38,5,100,2,8,1,1.0,1.0,0.7977228895450266,0.7977228895450266,0.7977228895450266
food_level3_dial38,6,100,2,9,1,1.0,1.0,1.0,1.0,1.0
top25_dial56,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
top25_dial56,2,100,1,1,1,1.0,1.0,1.0,1.0,1.0
top25_dial56,3,100,1,2,0,0.0,0.0,0.0,0.0,0.0
top25_dial56,4,100,2,3,1,0.0,0.6509209298071326,0.6509209298071326,0.6509209298071326,0.6509209298071326
top25_dial56,5,100,1,5,1,1.0,1.0,0.9066276098484507,0.9066276098484507,0.7821055937137669
top25_dial56,6,100,1,6,1,0.0,0.6309297535714575,0.6309297535714575,0.53945340595664,0.53945340595664
top25_dial28,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
top25_dial28,2,100,1,1,1,0.0,0.0,0.3562071871080222,0.3580028106829147,0.3580028106829147
top25_dial28,3,100,1,2,1,1.0,1.0,1.0,1.0,1.0
top25_dial28,4,100,0,3,0,0.0,0.0,0.0,0.0,0.0
top25_dial28,5,100,1,4,1,0.0,0.0,0.0,0.27894294565112987,0.27894294565112987
top25_dial28,6,100,2,6,1,1.0,0.8772153153380493,0.8278123145308894,0.8278123145308894,0.7619873933174682
top25_dial28,7,100,1,10,1,1.0,0.8772153153380493,0.815079870530422,0.815079870530422,0.7485402468967194
hobby_level1_dial4,1,100,1,0,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
hobby_level1_dial4,2,100,1,4,1,0.0,0.0,0.0,0.23540891336663824,0.27478495989089574
hobby_level1_dial4,3,100,1,5,1,0.0,0.0,0.0,0.0,0.2037950470905062
hobby_level1_dial4,4,100,1,6,1,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0.6309297535714575
hobby_level1_dial4,5,100,2,7,1,0.0,0.0,0.0,0.31898256395659413,0.31898256395659413
hobby_level1_dial4,6,100,2,8,1,1.0,0.9197207891481876,0.9197207891481876,0.9197207891481876,0.9197207891481876
hobby_level1_dial4,7,100,4,9,1,0.0,0.0,0.3333333333333333,0.3576691957798507,0.3760976277963401
hobby_level3_dial9,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial9,2,100,1,1,1,0.0,0.6309297535714575,0.6309297535714575,0.5578858913022597,0.5578858913022597
hobby_level3_dial9,3,100,1,2,1,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
hobby_level3_dial19,1,100,1,0,1,1.0,1.0,1.0,1.0,1.0
hobby_level3_dial19,2,100,1,1,1,0.0,0.43067655807339306,0.43067655807339306,0.43067655807339306,0.43067655807339306
hobby_level3_dial19,3,100,2,2,1,1.0,1.0,1.0,1.0,0.7506416640794557
hobby_level3_dial19,4,100,2,4,1,0.0,0.0,0.31546487678572877,0.31546487678572877,0.3044321636039213
hobby_level3_dial19,5,100,1,6,1,0.0,0.0,0.2890648263178879,0.2890648263178879,0.2890648263178879
hobby_level3_dial19,6,100,2,7,1,0.0,0.0,0.0,0.0,0.0
