feature,coefficient
pre_avgidf,-9.277927288656297
pre_simplified_clarity,8.590300620461482
n_sigma_50,1.25666115845674
clarity,0.704039130931285
smv,-0.557335953350158
pre_maxscq,-0.3994036413117326
nqc,-0.3400583308025754
pre_maxidf,0.1913846915494252
wig,-0.02530662146541453
pre_avgictf,0.0
