conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
food_level2_dial5,2,0.1361404231801065,0.9529829622607455,49,100,100
food_level2_dial5,3,0.176306539745831,1.6062290199231577,83,100,100
food_level1_dial13,1,0.4826907585306474,1.4480722755919422,9,100,100
food_level1_dial13,2,0.34440390851693503,2.6898805148753766,61,100,100
food_level1_dial13,3,0.07920973158095213,0.7801253828592356,97,100,100
hobby_level3_dial37,1,0.3614678191818145,1.1430616094684352,10,100,100
hobby_level3_dial37,2,0.10512021091102157,0.7282941848009824,48,100,100
hobby_level3_dial37,3,0.12536063717510013,1.0928686978882594,76,100,100
hobby_level3_dial37,4,0.08897751135984426,0.9332040120236483,110,100,100
hobby_level3_dial37,5,0.1671232428140799,1.9561274052451352,137,100,100
hobby_level3_dial37,6,0.05707877990819133,0.8172437572356169,205,100,100
hobby_level3_dial10,1,0.755532369641932,2.1369682479190057,8,100,100
hobby_level3_dial10,2,0.28024275073556937,1.8161806001257736,42,100,100
hobby_level3_dial10,3,0.09927590243981403,0.8823835218395221,79,100,100
hobby_level3_dial10,4,0.09099041016412873,0.9715117295068276,114,100,100
food_level2_dial13,1,0.5375955377054903,1.3168347553756057,6,100,100
food_level2_dial13,2,0.23136848719334957,1.3882109231600974,36,100,100
food_level2_dial13,3,0.18596615364664085,1.5335161885498862,68,100,100
food_level2_dial13,4,0.15354565080780316,1.565864539392584,104,100,100
food_level2_dial13,5,0.0612225469600392,0.7346705635204703,144,100,100
food_level2_dial13,6,0.07492368207618097,1.0052066774815394,180,100,100
food_level3_dial30,1,0.43173246173376095,1.0575242366433784,6,100,100
food_level3_dial30,2,0.14475313996974623,0.7795195150872923,29,100,100
food_level3_dial30,3,0.16370314679547304,1.1459220275683113,49,100,100
food_level3_dial30,4,0.11024861674196763,1.2762200061632452,134,100,100
food_level3_dial30,5,0.12712410707834043,1.7008046358954045,179,100,100
food_level3_dial30,6,0.07529422444572728,1.0754166299236056,204,100,100
food_level3_dial30,7,0.05337366949189696,0.8737646270410057,268,100,100
food_level1_dial14,1,0.506379200825863,1.5191376024775889,9,100,100
food_level1_dial14,2,0.3547930937812101,1.7381240880547684,24,100,100
food_level1_dial14,3,0.2693276685774902,2.1206881830684012,62,100,100
food_level1_dial14,4,0.15514221523892519,1.3524984762070218,76,100,100
food_level1_dial14,5,0.11031289016538583,1.1569713527267875,110,100,100
food_level1_dial14,6,0.11195096918551352,1.2862187116536616,132,100,100
hobby_level1_dial19,1,0.28879948092137975,0.8168482854506504,8,100,100
hobby_level1_dial19,2,0.16141788148545258,1.3696761432375597,72,100,100
hobby_level1_dial19,3,0.18619904289547606,1.8988651062726647,104,100,100
hobby_level1_dial19,4,0.11028472986410855,1.2861299091472518,136,100,100
hobby_level1_dial19,5,0.07977860041333336,1.0909559526815136,187,100,100
hobby_level1_dial19,6,0.11698755963986679,1.781901420851895,232,100,100
top25_dial53,1,0.5328535975023907,1.6850310275221636,10,100,100
top25_dial53,2,0.11519509880761568,0.7641178408655558,44,100,100
top25_dial53,3,0.15551856999176558,1.3011617089585208,70,100,100
top25_dial53,4,0.09880196168023206,0.9978508999093644,102,100,100
top25_dial53,5,0.12220646419884831,1.3553352525165427,123,100,100
top25_dial53,6,0.05711747635449746,0.7831553790660167,188,100,100
food_level3_dial31,1,0.4280775778394926,1.2107862326568695,8,100,100
food_level3_dial31,2,0.13637057212358905,1.1162412405336515,67,100,100
food_level3_dial31,3,0.08850995311715533,0.8939067086009062,102,100,100
