conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
food_level2_dial4,5,0.8196414245301207,0.6266430720895892,0.6854228973388672,691,50,100,50
food_level2_dial4,6,0.7772106952170637,0.5923898914900747,0.7893978953361511,663,50,100,50
hobby_level3_dial1,1,0.7738671289311979,0.5728373621497143,0.6921579837799072,642,50,100,50
hobby_level3_dial1,2,0.795405892879294,0.5650530271983731,0.7556852698326111,692,50,100,50
hobby_level3_dial1,3,0.7743904340640134,0.5912334316440845,0.748880922794342,687,50,100,50
hobby_level3_dial1,4,0.7629915720112076,0.4812925865097015,0.7566366195678711,633,50,100,50
hobby_level3_dial1,5,0.8177864941506299,0.6146574378639016,0.7179290652275085,694,50,100,50
hobby_level3_dial1,6,0.8361779611975103,0.7118715331631736,0.7174277901649475,749,50,100,50
hobby_level1_dial18,1,0.8847413848167461,0.6397392718622379,0.7963992953300476,715,50,100,50
hobby_level1_dial18,2,0.7761550745197507,0.5752939669414213,0.7829731106758118,713,50,100,50
hobby_level1_dial18,3,0.7987021678911694,0.5739677053310676,0.7045318484306335,642,50,100,50
hobby_level1_dial18,4,0.7631226409926076,0.5156860017141517,0.7163650989532471,643,50,100,50
hobby_level1_dial18,5,0.8109569868488953,0.6391304393197226,0.6862426996231079,707,50,100,50
hobby_level1_dial18,6,0.9242232660652214,0.8036904510684327,0.6950846314430237,768,50,100,50
food_level1_dial12,1,0.8158985321218747,0.579925373217725,0.6559165716171265,691,50,100,50
food_level1_dial12,2,0.7934628598716016,0.5676436509940082,0.737004816532135,680,50,100,50
food_level1_dial12,3,0.8011949964127036,0.6121289988165485,0.7499581575393677,681,50,100,50
food_level1_dial12,4,0.7697442134954392,0.628725844513156,0.7724616527557373,696,50,100,50
food_level1_dial12,5,0.7555917047819415,0.593978097703729,0.7489956021308899,651,50,100,50
food_level1_dial12,6,0.7848933229066205,0.5883796819199696,0.7601125836372375,675,50,100,50
top25_dial52,1,0.8010790258308839,0.6716557260782108,0.7860701084136963,691,50,100,50
top25_dial52,2,0.7622641058554066,0.5964869340829382,0.7999961972236633,717,50,100,50
hobby_level3_dial36,1,0.7805876266835567,0.6211842053451518,0.7637026906013489,681,50,100,50
hobby_level3_dial36,2,0.7741924126745736,0.6155058754170918,0.7096167802810669,725,50,100,50
hobby_level3_dial36,3,0.8141461809035136,0.640399716009063,0.734102189540863,713,50,100,50
food_level3_dial3,1,0.7742319088303191,0.4938334965240021,0.7861259579658508,647,50,100,50
food_level3_dial3,2,0.8309650124959781,0.6301548214396447,0.7519253492355347,683,50,100,50
food_level3_dial3,3,0.7933799798403421,0.5864415932524841,0.7701998949050903,682,50,100,50
food_level3_dial3,4,0.7954521008588855,0.6047638095381764,0.8186229467391968,729,50,100,50
food_level3_dial3,5,0.7856058379146964,0.5816827173366235,0.8033724427223206,620,50,100,50
food_level3_dial3,6,0.7943745761376628,0.5868787405866565,0.7671911120414734,680,50,100,50
hobby_level2_dial22,1,0.7952798025401303,0.6330645579849387,0.6512924432754517,666,50,100,50
hobby_level2_dial22,2,0.8281223653778841,0.6861031223057246,0.6282875537872314,709,50,100,50
hobby_level2_dial22,3,0.7867537052581791,0.6628022273937185,0.8025855422019958,730,50,100,50
hobby_level2_dial22,4,0.7897616192700773,0.6682405971360501,0.8047702312469482,729,50,100,50
hobby_level2_dial22,5,0.7770524081367121,0.5715717046496908,0.7663456201553345,695,50,100,50
hobby_level2_dial22,6,0.7788655351224598,0.6231877545399689,0.8205161094665527,650,50,100,50
food_level2_dial5,1,0.8359931805400815,0.6339850062530189,0.7409489750862122,716,50,100,50
food_level2_dial5,2,0.8137422085852755,0.6380619463364723,0.7599399089813232,693,50,100,50
food_level2_dial5,3,0.7857796057411234,0.5954785525424426,0.7643537521362305,666,50,100,50
food_level1_dial13,1,0.7951798381258017,0.6153508783279736,0.775087296962738,719,50,100,50
food_level1_dial13,2,0.7913880541933193,0.6133447212334988,0.7417932748794556,661,50,100,50
food_level1_dial13,3,0.8131659201770249,0.6123897547907975,0.7102587819099426,618,50,100,50
hobby_level3_dial37,1,0.8139802524649774,0.6008326378367438,0.6752092838287354,708,50,100,50
hobby_level3_dial37,2,0.8554018313685263,0.6859518009023169,0.7252065539360046,729,50,100,50
hobby_level3_dial37,3,0.7758193855147287,0.4943857087906558,0.7953625917434692,662,50,100,50
hobby_level3_dial37,4,0.9392414952694889,0.7703406136560502,0.8594256043434143,822,50,100,50
hobby_level3_dial37,5,0.7616943409203035,0.6036928036094167,0.7820203304290771,661,50,100,50
hobby_level3_dial37,6,0.778635234364351,0.4942326107719387,0.7739112377166748,605,50,100,50
hobby_level3_dial10,1,0.776810244767544,0.5732271731205344,0.7237730026245117,681,50,100,50
hobby_level3_dial10,2,0.7966265065910495,0.624246554620401,0.7626039981842041,722,50,100,50
hobby_level3_dial10,3,0.8503682420362977,0.6814243944847337,0.7707303166389465,751,50,100,50
