Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.5951546549550167,0.5606008297385492,0.5696128925070609,0.5674208900392419
L1,0.5946965969545831,0.5594920921194726,0.567785346403057,0.5625157655763895
BOLASSO,0.5946965969545831,0.5594920921194726,0.567785346403057,0.5625157655763895
ElasticNet,0.5908216186022174,0.5542914324448409,0.5687821897325137,0.5578741163444341
L2,0.588669939780682,0.5520555492260939,0.5655424489117794,0.5519958882987837
LARS-Traps,0.588669939780682,0.5520555492260939,0.5655424489117794,0.5519958882987837
LARS-CV,0.5881054639858667,0.5516125378271046,0.5642133244725037,0.5509330594076357
RandomForest,0.5573027353020819,0.5338893788340474,0.5436118956637315,0.5159471365638767
