conv_id,turn_id,entropy,num_retrieved_documents,num_unique_titles
-1251861966227806623,1,0.9983591639548401,100,98
-5430273720359931869,1,0.8877611244345002,100,60
3695029494455379112,1,0.7509647132589989,100,41
-8006692048920844364,1,0.8062663564159063,100,38
6954936211200105249,1,0.9802198945828803,100,88
-4481052241158868613,1,0.9871018593756024,100,91
-6634850103100431616,1,0.8950353514493014,100,58
-927048542854377552,1,0.6761841745164909,100,39
203297497300361195,1,0.9282497718781658,100,66
-3661606786861813940,1,0.9278126793897362,100,74
-4143857525450521403,1,0.9654095237862222,100,77
-8404586620134690138,1,0.7279959607317645,100,28
3146777178148103274,1,0.9857472881831101,100,84
115077217083176926,1,0.9991702919875758,100,99
8973682585519362105,1,0.9999999999999979,100,100
6047412176533222353,1,0.9665001775079392,100,73
-9145444956854203798,1,0.8961635078901882,100,66
-6756588901320178787,1,0.9890813133401191,100,93
1122093401567504279,1,0.570362891883461,100,31
2073074609229633831,1,0.9544713677790945,100,72
-5606483767330508671,1,0.9991702919875758,100,99
-2272541011654488615,1,0.8232967815910284,100,57
5209515645518416566,1,0.9773586617875448,100,81
-7767434984453717074,1,0.9657081922246572,100,73
3284639783860060066,1,0.8505791951443411,100,49
-4308074884061672266,1,0.9122952119898153,100,65
4974147851677899891,1,0.9999999999999979,100,100
-932371469263280005,1,0.9983591639548401,100,98
5784342317088859362,1,0.9694941512893693,100,78
-5578465777857048645,1,0.9674535009182712,100,73
4670287927517272250,1,0.9964233577020649,100,97
4394564786039551261,1,0.844640317220187,100,46
5682950440236868221,1,0.944076235980902,100,65
4641553220402437726,1,0.9117124087088838,100,68
-5724957780921801472,1,0.915451095380944,100,49
-5996210673527091732,1,0.9904419714617239,100,92
4823183553732390526,1,0.9271806809902259,100,60
-52876016653618605,1,0.7256654945338493,100,26
-7913382513546697336,1,0.9937575482104958,100,96
-3208944849716715606,1,0.9632221036339518,100,77
1658357540970432708,1,0.9327405826220693,100,73
