conv_id,turn_id,acc,wacc,mean_similarity,num_edges,num_nodes,num_documents,num_documents_for_network
-4469503464110108318,1,0.7793527552875319,0.6050633315051315,0.7642498016357422,2811,100,100,100
4790842463458965203,1,0.7845028962474158,0.5552122724360392,0.6939582824707031,2640,100,100,100
-6631915997977101143,1,0.7781097083864459,0.5886693898116508,0.6496292948722839,2605,100,100,100
-3098213414945179817,1,0.7962247714357426,0.5572019712418708,0.6806627511978149,2681,100,100,100
-927805218867163489,1,0.7987812230770277,0.5550850384512286,0.6618988513946533,2577,100,100,100
-8765341210106443690,1,0.7907875754174469,0.6078863865082746,0.7318776845932007,2546,100,100,100
-8984315366060644345,1,0.7640578879691908,0.535265130301216,0.6711536645889282,2647,100,100,100
-3359151041540098032,1,0.8242135651055814,0.6179140007119239,0.7196872234344482,2707,100,100,100
6601536662148726350,1,0.7853709273148551,0.6291641387922458,0.6939247846603394,2542,100,100,100
-4757397641844293607,1,0.8069403910009347,0.599202139244444,0.729505181312561,2793,100,100,100
-6857918454805495301,1,0.8096546321161741,0.5741558672137237,0.7440945506095886,2822,100,100,100
-4132174036373265970,1,0.7912553200335104,0.5509095267600983,0.6946093440055847,2590,100,100,100
1561260788294720798,1,0.8083749487080887,0.6404733962285358,0.776908278465271,2843,100,100,100
-3609553841261159056,1,0.7925446103151349,0.6056616084443951,0.7525566816329956,2735,100,100,100
128788970421661020,1,0.7940461421449,0.5922764263694136,0.7396438717842102,2785,100,100,100
4722519916015127979,1,0.8221678701586371,0.5755300237611776,0.7166305780410767,2612,100,100,100
-1911980845281550523,1,0.8046666756381652,0.6402515206521655,0.7675445079803467,3096,100,100,100
-8524801800420428358,1,0.7737523058354515,0.5206733136221635,0.6570848822593689,2630,100,100,100
4776000106366522865,1,0.7811190723014082,0.5501063480975982,0.6531031727790833,2595,100,100,100
4723481094198751540,1,0.8154835090274873,0.6651568840103523,0.7496259212493896,2985,100,100,100
-7461719336882424985,1,0.7849468559607076,0.5724261194160973,0.6661092638969421,2748,100,100,100
6629199459601104475,1,0.7766704972493271,0.5750945825195088,0.7507791519165039,2585,100,100,100
-1688500492894023725,1,0.764863346116693,0.4877013841045631,0.6427655220031738,2492,100,100,100
-4920697783415402962,1,0.7628918122577558,0.5713430906073795,0.7076416611671448,2572,100,100,100
-4950316745090894056,1,0.777989539362518,0.5583325167177112,0.7068175673484802,2641,100,100,100
-8652199953083038138,1,0.793554539095325,0.5715879147544103,0.6989830732345581,2771,100,100,100
7030758716024791080,1,0.7784810413983115,0.6221274122222834,0.7290686964988708,2672,100,100,100
1237920926774398276,1,0.7940306217480255,0.603279395975338,0.7422990798950195,2809,100,100,100
4737873499269724327,1,0.8278795944827063,0.637164817268995,0.7050366401672363,2700,100,100,100
4123548744340087331,1,0.7992754817858004,0.5823668848220468,0.6660411953926086,2632,100,100,100
-3430387669519489370,1,0.8127767520120581,0.6123940413350109,0.6673932671546936,2715,100,100,100
6389345907245133102,1,0.790788082480821,0.5321976019297067,0.664301872253418,2402,100,100,100
7063169977317265636,1,0.8128927338362313,0.6000141370486601,0.7212600708007812,2713,100,100,100
