conv_id,turn_id,nqc,num_retrieved_documents,score_mean,score_std
-4469503464110108318,1,0.02173188879679931,100,72.15623138427735,1.5680911964392354
4790842463458965203,1,0.036854540814323676,100,74.51713272094726,2.746294709230525
-6631915997977101143,1,0.022987440640386082,100,76.94028045654296,1.7686601298494389
-3098213414945179817,1,0.015098756083410079,100,75.21833976745606,1.1357033651478834
-927805218867163489,1,0.02966138756811401,100,76.73275230407715,2.275999905259326
-8765341210106443690,1,0.02510024401810896,100,73.37863296508789,1.84182159313896
-8984315366060644345,1,0.03174491938111473,100,75.88772415161132,2.409049685209175
-3359151041540098032,1,0.017096795936156733,100,74.23628662109375,1.2692026434188821
6601536662148726350,1,0.027457489592851318,100,76.2862995147705,2.09463027500395
-4757397641844293607,1,0.032767302091342695,100,75.09430541992188,2.4606377910341335
-6857918454805495301,1,0.018763843156972538,100,76.06275299072266,1.4272295672054638
-4132174036373265970,1,0.014124584560065304,100,70.01920570373535,0.9889921917910168
1561260788294720798,1,0.019257228859803695,100,85.5935139465332,1.6482938869831893
-3609553841261159056,1,0.013182020610807647,100,73.74752395629883,0.9721413807879619
128788970421661020,1,0.030476234998150605,100,75.69511024475098,2.306901968029948
4722519916015127979,1,0.016559324622894063,100,72.94759498596191,1.2079629058319425
-1911980845281550523,1,0.013943583991150935,100,77.98480514526368,1.0873876805765237
-8524801800420428358,1,0.02417452817045447,100,79.86625869750976,1.9307291207517543
4776000106366522865,1,0.02242589391681827,100,75.32187561035157,1.6891603920535256
4723481094198751540,1,0.023988050601957595,100,79.96514938354493,1.9182080498055738
-7461719336882424985,1,0.01436239385059757,100,69.14488021850586,0.9930860024505741
6629199459601104475,1,0.02246681844762031,100,72.8659603881836,1.6370663030528139
-1688500492894023725,1,0.02078137904710457,100,76.7295085144043,1.5945450005358732
-4920697783415402962,1,0.03675394321037071,100,76.7101879119873,2.8194018901740474
-4950316745090894056,1,0.010707318053708174,100,74.24032836914063,0.7949148082601225
-8652199953083038138,1,0.016796383281848612,100,75.28633590698242,1.2645381537796783
7030758716024791080,1,0.02775162348081554,100,70.81644775390625,1.9652713943152516
1237920926774398276,1,0.014335996549285612,100,74.54942840576172,1.0687403483762148
4737873499269724327,1,0.016364727417272237,100,78.99722206115723,1.292768005752563
4123548744340087331,1,0.01336133248213003,100,73.87033363342285,0.9870060882420352
-3430387669519489370,1,0.034198724428172636,100,74.09476631164551,2.5339464946618144
6389345907245133102,1,0.02513488142231568,100,77.8714793395996,1.9572903993811412
7063169977317265636,1,0.021137479220229197,100,74.987509765625,1.5850469294476326
-1672733591597131629,1,0.012492491338709413,100,72.95649383544922,0.9114083673419561
3459755935653104243,1,0.01883063657686558,100,77.92642593383789,1.4674042064941344
-7563488770313519534,1,0.016315791969216006,100,75.2851148223877,1.228336271820618
3630976503357786326,1,0.021412409819275318,100,76.11179069519044,1.6297368544443236
5998037098651415370,1,0.03019624886980861,100,78.04745269775391,2.3567403053159923
7208068189874944399,1,0.020839618464562924,100,77.31914039611816,1.611301385863077
