conv_id,turn_id,n_sigma_50,sigma_50,query_length,num_retrieved_documents,num_filtered_documents
-7521816944277648300,1,0.738789302232791,2.861318663903798,15,100,100
2423959619135824885,1,0.3748088295328326,1.0601194600450348,8,100,100
-8015489576257556466,1,0.27199691637748624,0.9422249573357389,12,100,100
-6605467904621246986,1,0.5227685158797913,1.653139199206043,10,100,100
9024634732820885553,1,0.40002777741834183,1.2000833322550255,9,100,100
5284318139689912691,1,0.5777077395780752,1.634004240798436,8,100,100
-2984295943477787630,1,0.5261216581762698,1.4880967689022047,8,100,100
-8701555914164401108,1,0.42695023523368353,1.4789989994564472,12,100,100
7925778961305870115,1,1.0378338661649453,2.9354374580411386,8,100,100
261255046711108270,1,0.6428476551524777,2.226889600501216,12,100,100
-238007189247244152,1,0.692031959811367,1.9573619663217359,8,100,100
-1805187788207385774,1,0.5401968028491124,1.5279072898795998,8,100,100
606788272405730209,1,0.4149320788884636,1.3121304435562122,10,100,100
-3605586579678909970,1,0.7005729860613434,1.9815196366403385,8,100,100
8088755962832501528,1,0.3140172421642176,0.8881748853752662,8,100,100
6323249829540039961,1,0.33265167550454494,1.1523392063935742,12,100,100
-5885370207374976213,1,0.6437908031916805,1.8209153704094854,8,100,100
8558836487193841714,1,0.644736926649637,2.138350474183737,11,100,100
7228337124900207462,1,0.6857012778016783,1.9394560936073897,8,100,100
6993292967071252788,1,0.6815187046138546,2.0445561138415638,9,100,100
3705869510298215764,1,0.5960404820160321,1.5769748867414877,7,100,100
-1723838191101966019,1,0.6772413049447131,1.915527676904133,8,100,100
2884451201051927482,1,0.4187059778718855,1.3240645600032195,10,100,100
6473115194547477200,1,0.8178977411462461,2.4536932234387385,9,100,100
-7488770171179079318,1,0.6603369878314427,1.8677150478556475,8,100,100
5859413258919157682,1,0.6313673984917612,1.7857766755745341,8,100,100
2235669100105878451,1,0.4081871824342102,1.2245615473026306,9,100,100
7239240734615620834,1,0.5555964373093779,1.5714640336981907,8,100,100
8253695488831493154,1,0.7640170054302168,2.2920510162906504,9,100,100
5968050516555922264,1,0.5720100115571717,1.716030034671515,9,100,100
-6341432315511430866,1,0.6224578810288616,1.9683846515733159,10,100,100
5581809636423550415,1,0.5979044101507432,1.7937132304522296,9,100,100
931519102588848068,1,0.4309642228470595,1.2189508976957848,8,100,100
-3019306385826501853,1,0.4902589627901768,1.4707768883705303,9,100,100
1456467915355802324,1,0.5325737599325442,2.0626493028458106,15,100,100
7445776520089186156,1,0.35446888307055596,1.002589403755246,8,100,100
-3637168774771750792,1,0.4861249567343764,1.4583748702031292,9,100,100
5759635759656080369,1,0.32441453072744714,1.0759612749621648,11,100,100
-4315598349976717359,1,0.4990777645998206,1.7288560904295787,12,100,100
4521385007545888002,1,0.6034128902646423,1.7067093862460108,8,100,100
-2861479968926131209,1,0.5212238487618613,1.4742436719026546,8,100,100
-7638547856601272381,1,0.7186585728582036,2.4895063229706964,12,100,100
8584124893805263325,1,0.36443316548010807,1.3139824646181826,13,100,100
