cluster,n_samples,avg_improvement,AvgICTF_mean,AvgICTF_std,AvgIDF_mean,AvgIDF_std,Clarity_mean,Clarity_std,MaxIDF_mean,MaxIDF_std,MaxSCQ_mean,MaxSCQ_std,NQC_mean,NQC_std,SClarity_mean,SClarity_std,SMV_mean,SMV_std,WIG_mean,WIG_std,nSigma_mean,nSigma_std
0,297,0.24579124579124578,11.365662172533002,1.257168070949262,7.0400811519319175,1.210509198338322,1.236096831726249,0.12028470518850076,14.30599834322984,1.8717963982015329,78.38905546728702,5.219113092908097,0.017594721891877267,0.0038760363789951944,9.585864946952016,1.2814862728764949,1.8465721760150535,0.7914970361538936,1.85912006005695,0.4073822323152565,0.44622232004848583,0.10646056553829732
1,172,0.1569767441860465,10.34414984412301,1.5938473350720914,6.051203217602654,1.5088555839676885,1.2498341890867626,0.12820150845875594,12.553633812165005,3.289893000396902,77.68030149294322,6.43856232754967,0.030372259761467346,0.00489599749188218,8.5488081211357,1.6155313944393448,5.398681448326204,1.8437738341194145,3.0940350670038272,0.5697150071267642,0.7733781051877643,0.13366889735984008
2,248,0.2056451612903226,8.47569583512641,0.9552692005268671,4.28823298688346,0.7574046363198231,1.2206101601882982,0.1153723445371697,8.5387439038153,2.925640274825026,74.93549622443994,7.456540960126784,0.018719513117642778,0.004334819703825543,6.715289109004362,0.8603342627665569,2.0833399617114994,0.9575268515814473,1.9731601475131126,0.4530284829857795,0.4695889759219505,0.11910374521794408
