Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.553864037107335,0.1905659952458381,0.5331619537275064,0.27009646302250806
LARS-CV,0.5392955146995513,0.18270021587801655,0.5069408740359898,0.2869888475836431
ElasticNet,0.5390053796650905,0.18285132591451847,0.506426735218509,0.2781954887218045
L2,0.5389043003627624,0.18260944820319397,0.5059125964010283,0.27906976744186046
LARS-Traps,0.5389043003627624,0.18260944820319397,0.5059125964010283,0.27906976744186046
BOLASSO,0.5379983303196727,0.18278847251380959,0.5038560411311054,0.2782348541510845
L1,0.5378504550440444,0.18278523377407124,0.5043701799485861,0.2773613193403298
RandomForest,0.5117083525196824,0.17451775571511968,0.8267352185089974,0.011730205278592375
