Model,AUC-ROC,Average Precision,Accuracy,F1 Score
ElasticNet,0.6851891219766556,0.6893321754582326,0.6278721278721279,0.6250629089079014
L1,0.6846947575307849,0.6881749390613686,0.6488511488511488,0.6989293361884368
L1,0.6846947575307849,0.6881749390613686,0.6288711288711288,0.6341703594288528
L2,0.6846897436925915,0.6883539992435029,0.6268731268731269,0.6259389083625438
LARS-CV,0.6828426457021379,0.6856047344351474,0.6303696303696303,0.6432015429122468
BOLASSO,0.6820895672054872,0.6844045576254771,0.6283716283716284,0.6374269005847953
LARS-Traps,0.6809063013918416,0.6822290495870327,0.6303696303696303,0.6421663442940039
No Penalty,0.6794262163571457,0.6802027247057811,0.6263736263736264,0.6444866920152091
RandomForest,0.5635453852633268,0.5743467438740225,0.532967032967033,0.5187853834276891
