cluster,n_samples,avg_improvement,AvgICTF_mean,AvgICTF_std,AvgIDF_mean,AvgIDF_std,Clarity_mean,Clarity_std,MaxIDF_mean,MaxIDF_std,MaxSCQ_mean,MaxSCQ_std,NQC_mean,NQC_std,SClarity_mean,SClarity_std,SMV_mean,SMV_std,WIG_mean,WIG_std,nSigma_mean,nSigma_std
0,244,0.19672131147540983,8.46324413415419,0.9516883433007303,4.273618557190314,0.7282560274608758,1.2318969763982162,0.12338873380954035,8.406987278163317,2.8077838865882767,75.35596095819132,7.135473906493713,0.01936472128016445,0.004557712263507914,6.700513361870101,0.8551257467882434,2.240122859247466,1.039261222782464,2.032787054718518,0.4569690644296982,0.48805581884590765,0.12371413655491553
1,152,0.17105263157894737,10.457289078766507,1.5521249143432376,6.166173032496799,1.4798304087742113,1.2326968210137634,0.1159257883912025,13.002652232449686,2.998415461747997,77.13138227983262,6.756894251036159,0.031008759010762048,0.004780134157002007,8.657615045255158,1.5582370417125009,5.6438454436350645,1.7279632678653438,3.1812744010122196,0.5416080206322733,0.7945392228380704,0.12904137798831672
2,283,0.10954063604240283,11.244206412991732,1.2281253776582222,6.920963096443166,1.1694207486781762,1.2354968668948423,0.12012360448363328,14.181015662639957,1.9904858921472053,78.60607244156223,4.884801105823647,0.01778549378273197,0.00390676866194592,9.460023733414879,1.2525895532807867,1.8928445465129202,0.8188271809840079,1.8818757645569923,0.40455592822754666,0.45127425710977026,0.10830559618376695
