bootstrap_id,feature_combination,metric_name,value
116,regression,f1,0.6319845857418112
116,regression,accuracy,0.6195219123505976
117,regression,auc,0.6882145579268293
117,regression,ap,0.7130200186780844
117,regression,f1,0.647887323943662
117,regression,accuracy,0.651394422310757
118,regression,auc,0.6646489104116222
118,regression,ap,0.6372543726604739
118,regression,f1,0.5708061002178649
118,regression,accuracy,0.6075697211155379
119,regression,auc,0.713478150406504
119,regression,ap,0.7013853841907348
119,regression,f1,0.636734693877551
119,regression,accuracy,0.6454183266932271
120,regression,auc,0.7006432144842372
120,regression,ap,0.6868357118883182
120,regression,f1,0.6309278350515464
120,regression,accuracy,0.6434262948207171
121,regression,auc,0.7002778439310946
121,regression,ap,0.7064901379287616
121,regression,f1,0.5970772442588727
121,regression,accuracy,0.6155378486055777
122,regression,auc,0.7300692620014331
122,regression,ap,0.7481965837911139
122,regression,f1,0.6587301587301587
122,regression,accuracy,0.6573705179282868
123,regression,auc,0.6404464058928118
123,regression,ap,0.654127517545765
123,regression,f1,0.5873015873015873
123,regression,accuracy,0.5856573705179283
124,regression,auc,0.6323719948174096
124,regression,ap,0.6726568726716791
124,regression,f1,0.5537848605577689
124,regression,accuracy,0.5537848605577689
125,regression,auc,0.7079787909575819
125,regression,ap,0.7181578285356571
125,regression,f1,0.6211180124223602
125,regression,accuracy,0.6354581673306773
126,regression,auc,0.7098134708428826
126,regression,ap,0.6979180705747857
126,regression,f1,0.6167023554603854
126,regression,accuracy,0.6434262948207171
127,regression,auc,0.665100553959461
127,regression,ap,0.6618029940479504
127,regression,f1,0.5843621399176955
127,regression,accuracy,0.5976095617529881
128,regression,auc,0.6884503551170217
128,regression,ap,0.6858300185998231
128,regression,f1,0.6100217864923747
128,regression,accuracy,0.6434262948207171
129,regression,auc,0.6937314475292474
129,regression,ap,0.6866011843945723
129,regression,f1,0.6212424849699398
129,regression,accuracy,0.6235059760956175
130,regression,auc,0.679595385867224
130,regression,ap,0.7118630900784626
130,regression,f1,0.623015873015873
130,regression,accuracy,0.6215139442231076
131,regression,auc,0.6687221869040051
131,regression,ap,0.7044541483849271
131,regression,f1,0.5860655737704918
131,regression,accuracy,0.5976095617529881
132,regression,auc,0.7089335345032954
132,regression,ap,0.7249712108456918
132,regression,f1,0.636
132,regression,accuracy,0.6374501992031872
133,regression,auc,0.7003254743192825
133,regression,ap,0.6979822142772651
133,regression,f1,0.6307053941908713
133,regression,accuracy,0.6454183266932271
134,regression,auc,0.6956459307241891
134,regression,ap,0.7255914233536439
134,regression,f1,0.6349206349206349
134,regression,accuracy,0.6334661354581673
135,regression,auc,0.6821147892355324
135,regression,ap,0.6790744148487688
135,regression,f1,0.5874730021598272
135,regression,accuracy,0.6195219123505976
136,regression,auc,0.6742265087853323
136,regression,ap,0.6478663757927455
136,regression,f1,0.5770065075921909
136,regression,accuracy,0.6115537848605578
137,regression,auc,0.6763191354100445
137,regression,ap,0.7013212988818998
137,regression,f1,0.6317907444668008
137,regression,accuracy,0.6354581673306773
138,regression,auc,0.7049570641735845
138,regression,ap,0.701839927298541
138,regression,f1,0.636734693877551
138,regression,accuracy,0.6454183266932271
139,regression,auc,0.7083750099229975
139,regression,ap,0.6841254709813724
139,regression,f1,0.6548323471400395
139,regression,accuracy,0.651394422310757
140,regression,auc,0.6927393841115403
140,regression,ap,0.69967178261772
140,regression,f1,0.626746506986028
140,regression,accuracy,0.6274900398406374
141,regression,auc,0.6843986843986843
141,regression,ap,0.7034558034018367
141,regression,f1,0.6120857699805068
141,regression,accuracy,0.603585657370518
142,regression,auc,0.6792872338723868
142,regression,ap,0.6997864708542582
142,regression,f1,0.6486486486486487
142,regression,accuracy,0.6374501992031872
143,regression,auc,0.7001047752095504
143,regression,ap,0.7075091499665658
143,regression,f1,0.639511201629328
143,regression,accuracy,0.647410358565737
144,regression,auc,0.6777184959349594
144,regression,ap,0.68059111353803
144,regression,f1,0.6418786692759295
144,regression,accuracy,0.6354581673306773
145,regression,auc,0.6958005874414543
145,regression,ap,0.6957754634801748
145,regression,f1,0.6438631790744467
145,regression,accuracy,0.647410358565737
146,regression,auc,0.6958476846536548
146,regression,ap,0.7396358624505083
146,regression,f1,0.627906976744186
146,regression,accuracy,0.6175298804780877
147,regression,auc,0.6728233039725608
147,regression,ap,0.6167713823187488
147,regression,f1,0.5668202764976958
147,regression,accuracy,0.6254980079681275
148,regression,auc,0.6813162368717924
148,regression,ap,0.6983661978830848
148,regression,f1,0.6198830409356725
148,regression,accuracy,0.6115537848605578
149,regression,auc,0.6710685612335925
149,regression,ap,0.6936380898610672
149,regression,f1,0.6036217303822937
149,regression,accuracy,0.6075697211155379
150,regression,auc,0.6879892037786774
150,regression,ap,0.6803736386203538
150,regression,f1,0.6121593291404612
150,regression,accuracy,0.6314741035856574
151,regression,auc,0.7048662379931729
151,regression,ap,0.7202615101196286
151,regression,f1,0.6157024793388429
151,regression,accuracy,0.6294820717131474
152,regression,auc,0.6573186435827729
152,regression,ap,0.6498420180084548
152,regression,f1,0.5757575757575758
152,regression,accuracy,0.6095617529880478
153,regression,auc,0.6544885679903729
153,regression,ap,0.7089032681235045
153,regression,f1,0.5951417004048583
153,regression,accuracy,0.601593625498008
154,regression,auc,0.7311880873761747
154,regression,ap,0.71135662874267
154,regression,f1,0.65
154,regression,accuracy,0.6653386454183267
155,regression,auc,0.7060299911043336
155,regression,ap,0.7177690790714456
155,regression,f1,0.6273684210526316
155,regression,accuracy,0.647410358565737
156,regression,auc,0.7248062015503876
156,regression,ap,0.7089912609705928
156,regression,f1,0.6200873362445415
156,regression,accuracy,0.6533864541832669
157,regression,auc,0.6845155640474485
157,regression,ap,0.6967569201452481
157,regression,f1,0.6219512195121951
157,regression,accuracy,0.6294820717131474
158,regression,auc,0.6920232687863574
158,regression,ap,0.7019198434879119
158,regression,f1,0.656188605108055
158,regression,accuracy,0.651394422310757
159,regression,auc,0.6457379134860051
159,regression,ap,0.6746215446387628
159,regression,f1,0.6007905138339921
159,regression,accuracy,0.5976095617529881
160,regression,auc,0.6507263634198619
160,regression,ap,0.6551435578161124
160,regression,f1,0.5822784810126582
160,regression,accuracy,0.6055776892430279
161,regression,auc,0.666513208026416
161,regression,ap,0.6878634765852
161,regression,f1,0.6197183098591549
161,regression,accuracy,0.6235059760956175
162,regression,auc,0.6664178511871675
162,regression,ap,0.6588136476319009
162,regression,f1,0.6
162,regression,accuracy,0.6334661354581673
163,regression,auc,0.6578567233360317
163,regression,ap,0.6519500968096693
163,regression,f1,0.5708245243128964
163,regression,accuracy,0.5956175298804781
164,regression,auc,0.6904788374493767
164,regression,ap,0.710707921242189
164,regression,f1,0.5975103734439834
164,regression,accuracy,0.6135458167330677
165,regression,auc,0.6342996633533833
165,regression,ap,0.6875625206460453
165,regression,f1,0.5759368836291914
165,regression,accuracy,0.5717131474103586
166,regression,auc,0.6538925577851156
166,regression,ap,0.6720537068253161
166,regression,f1,0.6027944111776448
166,regression,accuracy,0.603585657370518
167,regression,auc,0.6713026911169325
167,regression,ap,0.663879100967939
167,regression,f1,0.5975103734439834
167,regression,accuracy,0.6135458167330677
168,regression,auc,0.6576947637292465
168,regression,ap,0.6965415464376286
168,regression,f1,0.6044624746450304
168,regression,accuracy,0.6115537848605578
169,regression,auc,0.7076287349014622
169,regression,ap,0.7360635234278772
169,regression,f1,0.6324435318275154
169,regression,accuracy,0.6434262948207171
170,regression,auc,0.7187261268143621
170,regression,ap,0.7300450645992926
170,regression,f1,0.6615087040618955
170,regression,accuracy,0.651394422310757
171,regression,auc,0.7154894198820367
171,regression,ap,0.7298550565268349
171,regression,f1,0.6451612903225806
171,regression,accuracy,0.649402390438247
172,regression,auc,0.6872068806537257
172,regression,ap,0.7184714177322266
172,regression,f1,0.637065637065637
172,regression,accuracy,0.6254980079681275
173,regression,auc,0.6804651828754156
173,regression,ap,0.6830917390696472
173,regression,f1,0.5690021231422505
173,regression,accuracy,0.5956175298804781
174,regression,auc,0.7431746031746032
174,regression,ap,0.7455715636130869
174,regression,f1,0.6666666666666666
174,regression,accuracy,0.6673306772908366
175,regression,auc,0.6574726880081301
175,regression,ap,0.6536904237611478
175,regression,f1,0.5945945945945946
175,regression,accuracy,0.6115537848605578
176,regression,auc,0.6873181666428196
176,regression,ap,0.720835152409292
176,regression,f1,0.6564885496183206
176,regression,accuracy,0.6414342629482072
177,regression,auc,0.7026984126984126
177,regression,ap,0.6830941459278723
177,regression,f1,0.6476578411405295
177,regression,accuracy,0.6553784860557769
178,regression,auc,0.6378461636178862
178,regression,ap,0.6463600816453894
178,regression,f1,0.5720164609053497
178,regression,accuracy,0.5856573705179283
179,regression,auc,0.6907985587530358
179,regression,ap,0.7021818413709153
179,regression,f1,0.6049382716049383
179,regression,accuracy,0.6175298804780877
180,regression,auc,0.7001508295625942
180,regression,ap,0.6964198400404935
180,regression,f1,0.6160337552742616
180,regression,accuracy,0.6374501992031872
181,regression,auc,0.712033906376494
181,regression,ap,0.7059134576923769
181,regression,f1,0.6242299794661191
181,regression,accuracy,0.6354581673306773
182,regression,auc,0.6793192251707536
182,regression,ap,0.7060806567089735
182,regression,f1,0.6473988439306358
182,regression,accuracy,0.6354581673306773
183,regression,auc,0.6880803847802277
183,regression,ap,0.6822578645565934
183,regression,f1,0.6092436974789915
183,regression,accuracy,0.6294820717131474
184,regression,auc,0.6774485518292682
184,regression,ap,0.6671629163176999
184,regression,f1,0.5856832971800434
184,regression,accuracy,0.6195219123505976
185,regression,auc,0.7005796871277694
185,regression,ap,0.6961687820450371
185,regression,f1,0.6032388663967612
185,regression,accuracy,0.6095617529880478
186,regression,auc,0.7265518622346817
186,regression,ap,0.7557794666092337
186,regression,f1,0.6782945736434108
186,regression,accuracy,0.6693227091633466
187,regression,auc,0.680888888888889
187,regression,ap,0.6827247259235429
187,regression,f1,0.6128364389233955
187,regression,accuracy,0.6274900398406374
188,regression,auc,0.6944444444444444
188,regression,ap,0.6967804527997987
188,regression,f1,0.6333333333333333
188,regression,accuracy,0.649402390438247
189,regression,auc,0.7048995473675852
189,regression,ap,0.7081826467236759
189,regression,f1,0.6588693957115009
189,regression,accuracy,0.651394422310757
190,regression,auc,0.7298517085751128
190,regression,ap,0.7817121406853053
190,regression,f1,0.6666666666666666
190,regression,accuracy,0.6593625498007968
191,regression,auc,0.7199206349206348
