Model,AUC-ROC,Average Precision,Accuracy,F1 Score
No Penalty,0.5894879868436885,0.6100114604036575,0.5719280719280719,0.6551307847082495
L1,0.586651157193855,0.606358791957472,0.561938061938062,0.6567514677103719
L1,0.586651157193855,0.606358791957472,0.561938061938062,0.6567514677103719
BOLASSO,0.586651157193855,0.606358791957472,0.561938061938062,0.6567514677103719
ElasticNet,0.5755906301391842,0.5926356350799531,0.557942057942058,0.6696528555431132
L2,0.5713880309654646,0.5886286545578052,0.560939060939061,0.6767193821257815
LARS-Traps,0.5713880309654646,0.5886286545578052,0.560939060939061,0.6767193821257815
LARS-CV,0.5713880309654646,0.5886286545578052,0.560939060939061,0.6767193821257815
RandomForest,0.5517217520356182,0.580918527478551,0.547952047952048,0.565112926477655
