Model,AUC-ROC,Average Precision,Accuracy,F1 Score
RandomForest,0.5230110103886728,0.5500346028732231,0.5004995004995005,0.46751863684771033
No Penalty,0.5018611367373953,0.5141265038420907,0.49100899100899104,0.439802089059923
L2,0.5018440896875376,0.5141647266767893,0.4865134865134865,0.43578485181119647
ElasticNet,0.5018160121936545,0.5141368778322641,0.4875124875124875,0.43688254665203075
L1,0.5017648710440816,0.5141193657330754,0.4875124875124875,0.43688254665203075
L1,0.5017648710440816,0.5141193657330754,0.4875124875124875,0.43688254665203075
LARS-Traps,0.4876178251975452,0.5122702117943796,0.485014985014985,0.41253561253561255
BOLASSO,0.48160823873891945,0.5090030381925444,0.4805194805194805,0.41834451901565994
LARS-CV,0.45157534796037063,0.4963732202364327,0.46653346653346656,0.4105960264900662
