feature,coefficient
pre_avgidf,-9.150339863823671
pre_simplified_clarity,8.51230240786801
n_sigma_50,1.39754637485364
transfer_logit_clarification,0.6951400531493794
clarity,0.6851058316321461
smv,-0.5517543662125718
nqc,-0.4793867174115672
pre_maxscq,-0.3764619638734349
pre_maxidf,0.17549286601809372
wig,-0.009895670288591256
pre_avgictf,0.0
