conv_id,turn_id,smv,score_mean,score_std,score_variance,num_retrieved_documents
-4469503464110108318,1,2.458910000350233,72.15623138427735,1.5680911964392354,2.458910000350233,100
4790842463458965203,1,7.542134629947575,74.51713272094726,2.746294709230525,7.542134629947575,100
-6631915997977101143,1,3.1281586549190337,76.94028045654296,1.7686601298494389,3.1281586549190337,100
-3098213414945179817,1,1.2898221336082265,75.21833976745606,1.1357033651478834,1.2898221336082265,100
-927805218867163489,1,5.18017556874046,76.73275230407715,2.275999905259326,5.18017556874046,100
-8765341210106443690,1,3.3923067809529375,73.37863296508789,1.84182159313896,3.3923067809529375,100
-8984315366060644345,1,5.803520385806426,75.88772415161132,2.409049685209175,5.803520385806426,100
-3359151041540098032,1,1.6108753500614779,74.23628662109375,1.2692026434188821,1.6108753500614779,100
6601536662148726350,1,4.387475988963123,76.2862995147705,2.09463027500395,4.387475988963123,100
-4757397641844293607,1,6.05473833866534,75.09430541992188,2.4606377910341335,6.05473833866534,100
-6857918454805495301,1,2.036984237505495,76.06275299072266,1.4272295672054638,2.036984237505495,100
-4132174036373265970,1,0.9781055554235993,70.01920570373535,0.9889921917910168,0.9781055554235993,100
1561260788294720798,1,2.716872737866151,85.5935139465332,1.6482938869831893,2.716872737866151,100
-3609553841261159056,1,0.9450588642403251,73.74752395629883,0.9721413807879619,0.9450588642403251,100
128788970421661020,1,5.321796690100448,75.69511024475098,2.306901968029948,5.321796690100448,100
4722519916015127979,1,1.4591743818659506,72.94759498596191,1.2079629058319425,1.4591743818659506,100
-1911980845281550523,1,1.182411967869592,77.98480514526368,1.0873876805765237,1.182411967869592,100
-8524801800420428358,1,3.727714937718842,79.86625869750976,1.9307291207517543,3.727714937718842,100
4776000106366522865,1,2.8532628300824205,75.32187561035157,1.6891603920535256,2.8532628300824205,100
4723481094198751540,1,3.679522122338903,79.96514938354493,1.9182080498055738,3.679522122338903,100
-7461719336882424985,1,0.9862198082632616,69.14488021850586,0.9930860024505741,0.9862198082632616,100
6629199459601104475,1,2.6799860805910076,72.8659603881836,1.6370663030528139,2.6799860805910076,100
-1688500492894023725,1,2.5425737587339476,76.7295085144043,1.5945450005358732,2.5425737587339476,100
-4920697783415402962,1,7.949027018316992,76.7101879119873,2.8194018901740474,7.949027018316992,100
-4950316745090894056,1,0.6318895523912273,74.24032836914063,0.7949148082601225,0.6318895523912273,100
-8652199953083038138,1,1.5990567423645174,75.28633590698242,1.2645381537796783,1.5990567423645174,100
7030758716024791080,1,3.8622916533138127,70.81644775390625,1.9652713943152516,3.8622916533138127,100
1237920926774398276,1,1.1422059322473128,74.54942840576172,1.0687403483762148,1.1422059322473128,100
4737873499269724327,1,1.671249116697459,78.99722206115723,1.292768005752563,1.671249116697459,100
4123548744340087331,1,0.9741810182268441,73.87033363342285,0.9870060882420352,0.9741810182268441,100
-3430387669519489370,1,6.420884837808898,74.09476631164551,2.5339464946618144,6.420884837808898,100
6389345907245133102,1,3.830985707509587,77.8714793395996,1.9572903993811412,3.830985707509587,100
7063169977317265636,1,2.5123737685513685,74.987509765625,1.5850469294476326,2.5123737685513685,100
-1672733591597131629,1,0.83066521206093,72.95649383544922,0.9114083673419561,0.83066521206093,100
3459755935653104243,1,2.15327510523668,77.92642593383789,1.4674042064941344,2.15327510523668,100
-7563488770313519534,1,1.5088099966701756,75.2851148223877,1.228336271820618,1.5088099966701756,100
3630976503357786326,1,2.6560422147340783,76.11179069519044,1.6297368544443236,2.6560422147340783,100
5998037098651415370,1,5.554224866700918,78.04745269775391,2.3567403053159923,5.554224866700918,100
7208068189874944399,1,2.596292156084272,77.31914039611816,1.611301385863077,2.596292156084272,100
-3713688239328074547,1,1.002079357208428,74.38930374145508,1.0010391386995954,1.002079357208428,100
2034739379280412436,1,2.100670611079613,74.27731834411621,1.4493690389544043,2.100670611079613,100
8651809831547260844,1,2.3945281291695486,71.15923439025879,1.547426291998927,2.3945281291695486,100
1533477128984345682,1,5.918822276039346,74.01064811706543,2.4328629792981245,5.918822276039346,100
-5492391637682725131,1,6.008745988687098,81.38363243103028,2.4512743601414955,6.008745988687098,100
-2558199766533138150,1,1.3654731389170047,73.10718841552735,1.1685346117753657,1.3654731389170047,100
-6363994615218497826,1,3.0956473484126854,73.56256439208984,1.7594451819856978,3.0956473484126854,100
3855307908076704970,1,4.073064619242512,81.7222486114502,2.0181834949385826,4.073064619242512,100
4063304367414770942,1,0.47245093145302375,68.85160514831543,0.6873506612006886,0.47245093145302375,100
-4110639543763413474,1,4.476584343181894,73.25057945251464,2.115794021917515,4.476584343181894,100
5150378125952226530,1,5.457831928694685,75.08308128356934,2.3362003186145417,5.457831928694685,100
-229557364858904345,1,6.004833514029598,80.31984596252441,2.4504761810777915,6.004833514029598,100
-6875166619428307308,1,2.220987594641629,84.00855026245117,1.4902978207867141,2.220987594641629,100
5693531505008967478,1,3.6030416893753223,76.75958587646484,1.898167982391264,3.6030416893753223,100
7754002205765507756,1,3.6465130573066187,75.13239761352538,1.909584524787164,3.6465130573066187,100
-3944861237014469052,1,1.5408001319771807,74.18253242492676,1.241289705095946,1.5408001319771807,100
-2590664031903851316,1,3.598073870400077,78.94719764709473,1.896858948472468,3.598073870400077,100
3204171409264914923,1,4.651396149772098,81.89840156555175,2.156709565465897,4.651396149772098,100
3240942651859718397,1,1.0468510254596533,74.70694831848145,1.0231573805918879,1.0468510254596533,100
2094392886389474592,1,1.8024801949282179,81.90474456787109,1.3425647823953293,1.8024801949282179,100
4113432615092381478,1,11.96556651023149,77.25082809448242,3.4591279985325043,11.96556651023149,100
-1617571755505770769,1,2.3358794055844196,71.95719299316406,1.5283584022029715,2.3358794055844196,100
-5968852733411945019,1,4.05427243514859,77.29985816955566,2.013522394995544,4.05427243514859,100
9118807424034544000,1,4.922347950324712,72.89299797058105,2.2186365070296468,4.922347950324712,100
6915912596627348551,1,9.273192278050027,76.49683349609376,3.0451916652404702,9.273192278050027,100
1332897475571730747,1,4.291117202915507,72.64094650268555,2.0715011954897604,4.291117202915507,100
-4283713808554560002,1,0.7885602668421984,71.44009422302246,0.8880091592107586,0.7885602668421984,100
1109919554091311092,1,1.2468082115330967,73.09964462280273,1.1166056651894154,1.2468082115330967,100
8505647719348789352,1,4.128678733022715,74.46109672546386,2.031915040798388,4.128678733022715,100
-8086186598590428328,1,1.8795605707810266,69.53085906982422,1.3709706673671127,1.8795605707810266,100
2217144977440365678,1,3.4818883134375556,72.4623078918457,1.8659818631052005,3.4818883134375556,100
3141501970999254639,1,3.6864566297182524,74.59579872131347,1.9200147472658255,3.6864566297182524,100
6267368935580291991,1,1.6624232886490586,78.05539863586426,1.2893499480936348,1.6624232886490586,100
2375410666129136218,1,3.0078238739381544,76.92238983154297,1.7343078947920851,3.0078238739381544,100
-1120514028652364195,1,6.568119988221931,84.12559860229493,2.56283436613097,6.568119988221931,100
369553729358573631,1,2.202352611721517,76.3814616394043,1.4840325507621175,2.202352611721517,100
-3521200059945079578,1,1.8338162105328581,77.34859184265137,1.3541847032561172,1.8338162105328581,100
-228017844504433803,1,4.016930964048225,71.49185371398926,2.004228271442209,4.016930964048225,100
-6567021105969776914,1,1.1131506968716627,72.69146026611328,1.0550595702952807,1.1131506968716627,100
3191215928530494096,1,3.3048052771835588,68.1129345703125,1.8179123403463542,3.3048052771835588,100
-2071940157427414850,1,1.3375033128733052,77.8018898010254,1.1565047829011799,1.3375033128733052,100
-3800524559144424177,1,4.6213064978323874,76.40246948242188,2.149722423438056,4.6213064978323874,100
-6839117089970381436,1,2.13409050225566,67.8132169342041,1.460852662747226,2.13409050225566,100
-4490620988150231901,1,9.423765097948163,70.08606079101563,3.069815156967625,9.423765097948163,100
1022217780810569079,1,6.673016507373099,69.96192749023437,2.5832182461753206,6.673016507373099,100
-862554052027960093,1,5.0320366225267,78.28869468688964,2.2432201458008305,5.0320366225267,100
-3516190339598522976,1,1.264145138775528,75.59904960632325,1.1243420915253186,1.264145138775528,100
-7748524737773999409,1,3.3341510685689517,73.13338119506835,1.8259657906349045,3.3341510685689517,100
3388798511401254812,1,3.018505672269174,74.82220886230469,1.7373847220086787,3.018505672269174,100
1459126538041943679,1,2.2222834855696187,77.35486206054688,1.4907325332096362,2.2222834855696187,100
-8834069158837396685,1,2.2890957990443037,76.59613471984864,1.5129758091404846,2.2890957990443037,100
-1757904552409029500,1,1.2237100849433045,75.11539192199707,1.1062143033532448,1.2237100849433045,100
1004431282200370974,1,4.857330390529148,78.9118960571289,2.2039352056104433,4.857330390529148,100
8184930622224282678,1,4.309870511704357,83.29836578369141,2.076022762809781,4.309870511704357,100
8631327196287980755,1,1.46325661629212,73.55482353210449,1.2096514441326145,1.46325661629212,100
-2593355371932719161,1,2.943786450697638,67.75221076965332,1.7157466161113761,2.943786450697638,100
2837484115382116119,1,10.085543166188893,72.22790802001953,3.175774419915384,10.085543166188893,100
7199599312216372048,1,3.8192990221302665,76.00974098205566,1.9543026946024167,3.8192990221302665,100
-8850169184954446631,1,0.5711165944024629,73.75469367980958,0.7557225644391352,0.5711165944024629,100
-3897740693502172696,1,1.6706573691421889,75.72641403198242,1.2925391170646205,1.6706573691421889,100
