feature,coefficient
pre_avgidf,-9.959920868414022
pre_simplified_clarity,9.216924255447823
n_sigma_50,0.7020070278506846
pre_maxscq,-0.4283502041481936
pre_maxidf,0.21797435666481865
wig,-0.2088615121111915
clarity,-0.11994765070602752
nqc,0.0
smv,0.0
pre_avgictf,0.0
