feature,coefficient
pre_avgidf,-9.298633211334282
pre_simplified_clarity,8.579424246222526
n_sigma_50,1.2470742376746502
clarity,0.7028208479999978
smv,-0.5682327923085737
pre_maxscq,-0.4014020752976917
nqc,-0.32801103310676855
pre_maxidf,0.19217104258243398
wig,-0.03299918531414153
pre_avgictf,0.0
