bootstrap_id,feature_combination,metric_name,value
896,regression,auc,0.5654258047967167
896,regression,ap,0.5007620833429168
896,regression,f1,0.5080831408775982
896,regression,accuracy,0.5756972111553785
897,regression,auc,0.6153971433690005
897,regression,ap,0.5463268045663598
897,regression,f1,0.5408163265306123
897,regression,accuracy,0.6414342629482072
898,regression,auc,0.571882420371735
898,regression,ap,0.4851822388321553
898,regression,f1,0.5165876777251185
898,regression,accuracy,0.5936254980079682
899,regression,auc,0.6315258309971967
899,regression,ap,0.5647239922072788
899,regression,f1,0.5371702637889688
899,regression,accuracy,0.6155378486055777
900,regression,auc,0.5587736464448794
900,regression,ap,0.4857070297741825
900,regression,f1,0.491566265060241
900,regression,accuracy,0.5796812749003984
901,regression,auc,0.5889390210555099
901,regression,ap,0.4475299376937582
901,regression,f1,0.465
901,regression,accuracy,0.5737051792828686
902,regression,auc,0.6081143384047949
902,regression,ap,0.5859692387961125
902,regression,f1,0.5375854214123007
902,regression,accuracy,0.5956175298804781
903,regression,auc,0.593666932482722
903,regression,ap,0.4860583114377362
903,regression,f1,0.513715710723192
903,regression,accuracy,0.6115537848605578
904,regression,auc,0.6208492421612866
904,regression,ap,0.4925322740865309
904,regression,f1,0.5422885572139303
904,regression,accuracy,0.6334661354581673
905,regression,auc,0.6042320774463632
905,regression,ap,0.5107474573666242
905,regression,f1,0.5304136253041363
905,regression,accuracy,0.6155378486055777
906,regression,auc,0.6020954223081882
906,regression,ap,0.5736944582166975
906,regression,f1,0.517814726840855
906,regression,accuracy,0.5956175298804781
907,regression,auc,0.5989768390577708
907,regression,ap,0.5001467436039122
907,regression,f1,0.5125628140703518
907,regression,accuracy,0.6135458167330677
908,regression,auc,0.5994328076023683
908,regression,ap,0.5177891314979005
908,regression,f1,0.5147058823529411
908,regression,accuracy,0.6055776892430279
909,regression,auc,0.5937443707524769
909,regression,ap,0.5149774859766789
909,regression,f1,0.49261083743842365
909,regression,accuracy,0.5896414342629482
910,regression,auc,0.5783293431703067
910,regression,ap,0.48511159917933033
910,regression,f1,0.5219512195121951
910,regression,accuracy,0.6095617529880478
911,regression,auc,0.5879057344342926
911,regression,ap,0.5050110175848903
911,regression,f1,0.4927536231884058
911,regression,accuracy,0.5816733067729084
912,regression,auc,0.5800704167690167
912,regression,ap,0.4775028643603562
912,regression,f1,0.5317647058823529
912,regression,accuracy,0.603585657370518
913,regression,auc,0.5945529801324503
913,regression,ap,0.4950412916717436
913,regression,f1,0.5062034739454094
913,regression,accuracy,0.603585657370518
914,regression,auc,0.5740107060577314
914,regression,ap,0.43253689046028887
914,regression,f1,0.45077720207253885
914,regression,accuracy,0.5776892430278885
915,regression,auc,0.5335092262341005
915,regression,ap,0.46438230316272255
915,regression,f1,0.49065420560747663
915,regression,accuracy,0.5657370517928287
916,regression,auc,0.5671079021259526
916,regression,ap,0.513650857070974
916,regression,f1,0.5069767441860465
916,regression,accuracy,0.5776892430278885
917,regression,auc,0.6111175834234834
917,regression,ap,0.5017531118259226
917,regression,f1,0.5221674876847291
917,regression,accuracy,0.6135458167330677
918,regression,auc,0.6293010067541736
918,regression,ap,0.5948684624412225
918,regression,f1,0.5386416861826698
918,regression,accuracy,0.6075697211155379
919,regression,auc,0.5941200624127453
919,regression,ap,0.4842971453895189
919,regression,f1,0.5148514851485149
919,regression,accuracy,0.6095617529880478
920,regression,auc,0.5931022041458934
920,regression,ap,0.503445347733172
920,regression,f1,0.5025125628140703
920,regression,accuracy,0.6055776892430279
921,regression,auc,0.5950704225352113
921,regression,ap,0.5364223250951704
921,regression,f1,0.5098039215686274
921,regression,accuracy,0.601593625498008
922,regression,auc,0.5713366336633664
922,regression,ap,0.5052792107558115
922,regression,f1,0.4743276283618582
922,regression,accuracy,0.5717131474103586
923,regression,auc,0.5764073769301514
923,regression,ap,0.5479985639953633
923,regression,f1,0.5036674816625917
