feature,coefficient
pre_avgidf,-9.206461309837135
pre_simplified_clarity,8.55473642121892
n_sigma_50,1.3760458672462061
transfer_logit_clarification,0.6943536845207765
clarity,0.6859277286557411
smv,-0.531059865929354
nqc,-0.46629131393835516
pre_maxscq,-0.3782198785469204
pre_maxidf,0.1771123553573622
wig,-0.03053716291644844
pre_avgictf,0.0
